evt_id,acct_id,sub_id,usr_id,old_plan_cd,new_plan_cd,chg_type_cd,chg_reason_cd,req_channel_cd,old_mrr_amt,new_mrr_amt,mrr_delta_amt,proration_amt,evt_ts,eff_dt,proc_ts,evt_status_cd,rollback_flg,manual_override_flg,billing_impact_flg,src_sys_cd,notes_txt,last_upd_ts
EVT000521,AC155,SUB00256,USR00742,,,resume,price,api,,139.81,-39.24,,2023-12-24 00:00:00,2023-12-14,2023-12-29 00:00:00,failed,0,1,0,crm,support correction,2023-12-29 00:00:00
EVT000522,AC085,SUB00695,USR00250,enterprise,,upgrade,support,ui,277.71,0.0,-294.43,,2024-04-13 00:00:00,2024-04-14,2024-04-11 00:00:00,failed,0,0,1,crm,,2024-04-15 00:00:00
EVT000523,AC037,SUB00025,USR00445,,,cancel,support,api,211.05,329.35,114.93,-3.18,2024-08-31 00:00:00,2024-08-23,2024-09-01 00:00:00,pending,0,1,1,crm,,2024-09-04 00:00:00
EVT000524,AC166,,,enterprise,enterprise,resume,support,support,0.0,0.0,-19.47,-8.3,2024-10-25 00:00:00,2024-10-26,2024-10-30 00:00:00,pending,1,1,1,support,,2024-11-04 00:00:00
EVT000525,AC104,,USR00119,basic,pro,cancel,price,api,220.19,287.73,77.9,14.98,2024-07-05 00:00:00,2024-07-08,2024-07-05 00:00:00,success,1,1,0,crm,support correction,2024-07-05 00:00:00
EVT000526,AC121,SUB01084,,pro,enterprise,resume,price,support,249.34,169.78,,,2024-07-13 00:00:00,2024-07-03,2024-07-14 00:00:00,success,0,1,1,billing,,2024-07-19 00:00:00
EVT000527,AC008,SUB00086,USR00869,enterprise,pro,resume,price,ui,0.0,0.0,11.62,-47.84,2023-04-04 00:00:00,2023-04-05,2023-04-06 00:00:00,success,0,1,1,crm,support correction,2023-04-08 00:00:00
EVT000528,AC103,SUB00998,USR00358,basic,basic,downgrade,unknown,sales,,202.79,40.33,,2024-08-12 00:00:00,2024-08-18,2024-08-14 00:00:00,failed,1,1,1,support,backdated change,2024-08-19 00:00:00
EVT000529,AC173,SUB00530,USR00871,pro,pro,cancel,support,support,,348.96,,,2023-10-07 00:00:00,2023-10-04,2023-10-05 00:00:00,pending,1,0,1,billing,support correction,2023-10-05 00:00:00
EVT000530,AC005,SUB00725,USR00460,basic,,upgrade,support,ui,0.0,,-16.47,,2024-06-17 00:00:00,2024-06-17,2024-06-18 00:00:00,failed,0,1,0,billing,,2024-06-18 00:00:00
EVT000531,AC160,,USR00622,enterprise,,upgrade,unknown,sales,125.1,98.7,,,2024-09-10 00:00:00,2024-09-17,2024-09-10 00:00:00,success,0,0,0,crm,support correction,2024-09-10 00:00:00
EVT000532,AC178,,USR00034,pro,,upgrade,support,support,0.0,0.0,-10.1,-11.61,2024-01-28 00:00:00,2024-01-19,2024-01-28 00:00:00,reversed,0,1,0,crm,support correction,2024-01-30 00:00:00
EVT000533,AC061,SUB00176,USR00619,pro,pro,cancel,support,api,0.0,0.0,-10.59,,2023-04-24 00:00:00,2023-04-22,2023-04-26 00:00:00,failed,0,0,0,support,,2023-04-27 00:00:00
EVT000534,AC042,SUB00506,USR00313,pro,enterprise,resume,support,support,289.09,0.0,-288.05,,2024-01-08 00:00:00,2024-01-16,2024-01-06 00:00:00,success,1,1,1,support,,2024-01-11 00:00:00
EVT000535,AC016,SUB00242,,pro,pro,resume,support,ui,151.86,0.0,-148.07,,2023-01-17 00:00:00,2023-01-09,2023-01-16 00:00:00,success,1,1,0,billing,,2023-01-18 00:00:00
EVT000536,AC027,,USR00394,enterprise,pro,cancel,feature,ui,0.0,230.65,237.42,,2023-11-26 00:00:00,2023-11-22,2023-11-28 00:00:00,reversed,1,1,0,support,backdated change,2023-11-29 00:00:00
EVT000537,AC113,,USR00229,pro,pro,resume,support,ui,26.62,0.0,-45.14,,2024-05-20 00:00:00,2024-05-10,2024-05-22 00:00:00,pending,0,0,0,support,backdated change,2024-05-23 00:00:00
EVT000538,AC041,SUB00966,USR00735,enterprise,basic,resume,feature,support,0.0,0.0,4.91,,2023-02-23 00:00:00,2023-02-27,2023-02-26 00:00:00,pending,1,0,0,support,backdated change,2023-03-01 00:00:00
EVT000539,AC085,SUB00408,USR00568,enterprise,,upgrade,support,sales,0.0,150.75,,17.89,2023-08-10 00:00:00,2023-08-11,2023-08-11 00:00:00,success,1,0,0,support,,2023-08-11 00:00:00
EVT000540,AC140,SUB00970,USR00746,enterprise,pro,downgrade,feature,ui,0.0,,110.26,,2023-07-06 00:00:00,2023-06-28,2023-07-08 00:00:00,failed,0,0,1,crm,support correction,2023-07-13 00:00:00
EVT000541,AC107,SUB00553,,pro,basic,upgrade,unknown,sales,0.0,0.0,-5.13,2.56,2024-02-05 00:00:00,2024-02-13,2024-02-10 00:00:00,reversed,1,0,1,billing,,2024-02-15 00:00:00
EVT000542,AC088,SUB00317,USR00332,enterprise,basic,cancel,price,ui,219.81,,-224.84,,2023-03-09 00:00:00,2023-02-28,2023-03-11 00:00:00,failed,0,0,1,billing,,2023-03-12 00:00:00
EVT000543,AC040,SUB00489,,pro,enterprise,cancel,unknown,ui,0.0,0.0,9.97,-6.61,2023-06-01 00:00:00,2023-05-22,2023-06-02 00:00:00,failed,1,0,1,crm,,2023-06-04 00:00:00
EVT000544,AC144,SUB00154,USR00655,enterprise,enterprise,downgrade,price,ui,276.35,,-253.95,,2023-09-11 00:00:00,2023-09-05,2023-09-12 00:00:00,success,1,0,0,crm,,2023-09-14 00:00:00
EVT000545,AC113,SUB00790,,basic,pro,upgrade,feature,sales,223.01,0.0,,,2023-12-17 00:00:00,2023-12-24,2023-12-18 00:00:00,success,0,1,0,billing,backdated change,2023-12-18 00:00:00
EVT000546,AC014,SUB00983,USR00466,basic,enterprise,resume,price,support,0.0,0.0,0.79,,2024-10-23 00:00:00,2024-10-17,2024-10-26 00:00:00,reversed,1,0,1,support,backdated change,2024-10-31 00:00:00
EVT000547,AC044,SUB01000,,pro,,downgrade,feature,sales,134.16,0.0,-142.96,1.0,2023-07-06 00:00:00,2023-07-12,2023-07-10 00:00:00,success,1,1,1,support,support correction,2023-07-12 00:00:00
EVT000548,AC140,SUB00456,USR00598,pro,basic,resume,unknown,sales,0.0,290.46,275.9,,2023-01-16 00:00:00,2023-01-06,2023-01-20 00:00:00,reversed,1,1,0,crm,,2023-01-21 00:00:00
EVT000549,AC103,,,pro,basic,upgrade,unknown,api,284.95,225.66,-63.13,,2023-02-01 00:00:00,2023-01-25,2023-02-06 00:00:00,success,0,0,1,crm,backdated change,2023-02-07 00:00:00
EVT000550,AC050,SUB00329,USR00129,basic,enterprise,downgrade,unknown,api,159.79,0.0,-165.06,24.29,2024-09-29 00:00:00,2024-10-01,2024-10-03 00:00:00,failed,1,1,0,crm,support correction,2024-10-05 00:00:00
EVT000551,AC131,SUB00515,USR00878,basic,pro,downgrade,unknown,support,189.71,215.15,33.23,-19.87,2023-11-10 00:00:00,2023-11-19,2023-11-11 00:00:00,success,0,1,1,crm,backdated change,2023-11-14 00:00:00
EVT000552,AC084,,USR00403,enterprise,enterprise,upgrade,unknown,sales,279.6,0.0,-292.64,-2.52,2024-05-13 00:00:00,2024-05-18,2024-05-18 00:00:00,reversed,1,0,1,billing,support correction,2024-05-22 00:00:00
EVT000553,AC144,SUB00635,USR00521,,enterprise,upgrade,unknown,sales,0.0,267.72,281.48,-1.7,2023-08-07 00:00:00,2023-08-17,2023-08-08 00:00:00,reversed,1,0,1,crm,,2023-08-10 00:00:00
EVT000554,AC029,SUB00572,,basic,enterprise,upgrade,feature,support,0.0,0.0,13.29,5.67,2024-11-08 00:00:00,2024-11-18,2024-11-10 00:00:00,success,1,0,0,support,,2024-11-12 00:00:00
EVT000555,AC163,SUB00620,USR00275,enterprise,,cancel,support,api,285.22,69.85,-206.4,-31.63,2023-09-07 00:00:00,2023-09-10,2023-09-06 00:00:00,pending,0,0,0,billing,support correction,2023-09-10 00:00:00
EVT000556,AC137,SUB00474,,,basic,cancel,feature,sales,59.5,166.86,,-21.89,2024-08-13 00:00:00,2024-08-11,2024-08-18 00:00:00,reversed,1,0,1,support,,2024-08-20 00:00:00
EVT000557,AC077,SUB00380,USR00689,enterprise,basic,cancel,price,support,,0.0,17.82,,2024-09-21 00:00:00,2024-09-15,2024-09-20 00:00:00,pending,1,0,1,billing,support correction,2024-09-23 00:00:00
EVT000558,AC023,SUB00194,,basic,pro,upgrade,feature,sales,166.72,0.0,-171.78,,2024-02-06 00:00:00,2024-01-29,2024-02-07 00:00:00,success,1,0,0,support,,2024-02-10 00:00:00
EVT000559,AC157,SUB00140,USR00001,basic,enterprise,upgrade,price,sales,266.88,159.86,-122.56,,2023-04-19 00:00:00,2023-04-15,2023-04-21 00:00:00,failed,0,0,0,support,,2023-04-25 00:00:00
EVT000560,AC059,SUB00782,,enterprise,basic,resume,feature,api,37.33,,-11.81,-26.03,2024-03-30 00:00:00,2024-03-20,2024-04-01 00:00:00,reversed,1,0,0,support,backdated change,2024-04-01 00:00:00
EVT000561,AC076,,USR00173,enterprise,enterprise,cancel,support,api,0.0,0.0,-9.0,,2023-09-04 00:00:00,2023-08-29,2023-09-08 00:00:00,reversed,0,1,1,billing,support correction,2023-09-10 00:00:00
EVT000562,AC169,SUB00555,,basic,,downgrade,feature,api,293.67,0.0,,,2023-07-27 00:00:00,2023-07-24,2023-07-31 00:00:00,success,0,1,1,crm,backdated change,2023-08-04 00:00:00
EVT000563,AC174,SUB00703,USR00882,pro,basic,resume,support,support,255.84,0.0,,-41.61,2024-07-26 00:00:00,2024-07-20,2024-07-31 00:00:00,success,0,0,1,crm,support correction,2024-08-01 00:00:00
EVT000564,AC042,SUB00915,USR00384,,enterprise,cancel,feature,support,27.42,0.0,-29.03,23.95,2024-07-19 00:00:00,2024-07-15,2024-07-18 00:00:00,pending,1,1,0,billing,,2024-07-21 00:00:00
EVT000565,AC059,SUB00932,USR00436,enterprise,,downgrade,support,ui,113.17,,60.4,,2023-04-24 00:00:00,2023-04-17,2023-04-24 00:00:00,failed,1,0,0,support,backdated change,2023-04-28 00:00:00
EVT000566,AC164,SUB00309,USR00308,pro,,downgrade,support,ui,0.0,322.72,304.03,,2023-06-04 00:00:00,2023-05-27,2023-06-02 00:00:00,pending,0,1,1,crm,support correction,2023-06-05 00:00:00
EVT000567,AC007,,,pro,enterprise,upgrade,price,api,193.82,0.0,-176.96,,2023-06-17 00:00:00,2023-06-27,2023-06-18 00:00:00,reversed,1,0,1,support,,2023-06-18 00:00:00
EVT000568,AC029,SUB01192,,enterprise,,resume,support,sales,0.0,140.89,141.54,,2023-05-14 00:00:00,2023-05-13,2023-05-19 00:00:00,failed,0,1,1,support,,2023-05-23 00:00:00
EVT000569,AC021,SUB00694,,,enterprise,downgrade,unknown,support,279.58,0.0,-291.95,,2024-01-13 00:00:00,2024-01-12,2024-01-11 00:00:00,success,0,1,0,billing,support correction,2024-01-15 00:00:00
EVT000570,AC161,SUB01196,USR00789,pro,,cancel,price,sales,0.0,0.0,-10.24,,2024-05-20 00:00:00,2024-05-24,2024-05-18 00:00:00,pending,1,0,1,billing,support correction,2024-05-21 00:00:00
EVT000571,AC125,SUB00389,USR00599,,pro,cancel,feature,ui,94.09,0.0,-77.44,-28.13,2024-10-23 00:00:00,2024-10-31,2024-10-27 00:00:00,failed,0,0,0,billing,backdated change,2024-10-28 00:00:00
EVT000572,AC083,SUB00974,,,pro,upgrade,unknown,support,0.0,0.0,-18.98,,2024-09-29 00:00:00,2024-09-24,2024-10-02 00:00:00,success,1,0,0,support,,2024-10-05 00:00:00
EVT000573,AC063,SUB00139,,,enterprise,upgrade,support,sales,,0.0,-50.87,,2023-11-28 00:00:00,2023-11-21,2023-11-28 00:00:00,reversed,0,0,1,billing,,2023-11-30 00:00:00
EVT000574,AC058,SUB00778,USR00024,pro,pro,cancel,support,sales,0.0,0.0,6.98,,2024-03-21 00:00:00,2024-03-31,2024-03-23 00:00:00,success,1,0,0,support,,2024-03-25 00:00:00
EVT000575,AC125,SUB00812,USR00371,,enterprise,upgrade,price,sales,,,-244.14,,2023-04-02 00:00:00,2023-03-23,2023-04-02 00:00:00,reversed,0,0,1,crm,,2023-04-05 00:00:00
EVT000576,AC065,SUB00118,,,pro,downgrade,feature,api,295.64,,37.31,,2023-06-19 00:00:00,2023-06-16,2023-06-19 00:00:00,success,1,0,1,crm,,2023-06-24 00:00:00
EVT000577,AC087,SUB00198,USR00176,pro,basic,cancel,price,api,272.04,155.82,-111.41,-17.72,2024-09-05 00:00:00,2024-09-07,2024-09-10 00:00:00,pending,0,1,0,billing,,2024-09-15 00:00:00
EVT000578,AC143,SUB00814,USR00459,enterprise,pro,resume,support,support,0.0,0.0,12.84,,2023-01-28 00:00:00,2023-01-24,2023-01-30 00:00:00,reversed,0,1,1,support,support correction,2023-02-03 00:00:00
EVT000579,AC170,SUB00601,USR00508,basic,basic,downgrade,feature,support,0.0,0.0,0.4,,2023-12-08 00:00:00,2023-12-14,2023-12-12 00:00:00,pending,0,1,0,support,backdated change,2023-12-17 00:00:00
EVT000580,AC055,SUB01118,USR00511,pro,pro,resume,feature,sales,158.82,0.0,-159.5,-22.38,2024-09-07 00:00:00,2024-09-01,2024-09-07 00:00:00,failed,1,0,0,billing,backdated change,2024-09-12 00:00:00
EVT000581,AC125,SUB00486,USR00396,enterprise,enterprise,resume,feature,sales,,208.27,,-19.54,2024-07-17 00:00:00,2024-07-26,2024-07-15 00:00:00,failed,1,0,0,crm,backdated change,2024-07-16 00:00:00
EVT000582,AC158,SUB00596,,basic,basic,resume,support,support,,0.0,-136.69,,2024-03-14 00:00:00,2024-03-18,2024-03-15 00:00:00,reversed,0,0,0,billing,backdated change,2024-03-15 00:00:00
EVT000583,AC035,SUB00064,USR00793,basic,enterprise,downgrade,unknown,api,66.84,111.02,55.59,,2024-10-08 00:00:00,2024-10-09,2024-10-08 00:00:00,success,1,1,1,billing,backdated change,2024-10-13 00:00:00
EVT000584,AC080,SUB00757,USR00160,enterprise,basic,cancel,price,api,111.57,145.16,18.07,21.15,2023-02-26 00:00:00,2023-03-04,2023-02-24 00:00:00,pending,0,0,0,billing,,2023-03-01 00:00:00
EVT000585,AC147,SUB00607,USR00543,pro,,resume,feature,support,,0.0,-44.79,,2024-10-24 00:00:00,2024-10-23,2024-10-29 00:00:00,reversed,0,0,0,crm,support correction,2024-10-30 00:00:00
EVT000586,AC167,SUB00375,,enterprise,,cancel,price,support,174.1,224.86,55.0,5.8,2024-02-24 00:00:00,2024-03-05,2024-02-23 00:00:00,success,0,0,1,crm,backdated change,2024-02-25 00:00:00
EVT000587,AC113,SUB01050,,enterprise,pro,upgrade,feature,support,0.0,0.0,9.55,-8.0,2023-08-23 00:00:00,2023-08-23,2023-08-23 00:00:00,success,0,0,1,support,support correction,2023-08-23 00:00:00
EVT000588,AC010,SUB00402,USR00777,enterprise,basic,cancel,price,support,0.0,,,,2024-11-24 00:00:00,2024-12-04,2024-11-22 00:00:00,success,0,1,1,billing,,2024-11-22 00:00:00
EVT000589,AC163,SUB01145,,pro,pro,downgrade,unknown,api,0.0,0.0,-17.96,,2023-09-13 00:00:00,2023-09-16,2023-09-17 00:00:00,failed,0,0,0,crm,support correction,2023-09-21 00:00:00
EVT000590,AC151,SUB00268,,pro,enterprise,cancel,unknown,api,0.0,0.0,-11.28,-45.04,2023-08-11 00:00:00,2023-08-13,2023-08-15 00:00:00,reversed,1,0,0,crm,support correction,2023-08-19 00:00:00
EVT000591,AC031,SUB00488,,enterprise,,cancel,feature,ui,85.74,281.58,181.42,41.35,2023-09-22 00:00:00,2023-09-17,2023-09-20 00:00:00,pending,1,1,0,support,,2023-09-23 00:00:00
EVT000592,AC043,SUB00278,USR00420,enterprise,enterprise,resume,price,support,0.0,0.0,3.72,10.95,2023-07-01 00:00:00,2023-06-22,2023-07-06 00:00:00,reversed,0,0,1,support,support correction,2023-07-07 00:00:00
EVT000593,AC117,SUB00343,,enterprise,enterprise,cancel,unknown,api,148.79,0.0,,,2023-11-04 00:00:00,2023-11-01,2023-11-09 00:00:00,reversed,0,1,1,support,backdated change,2023-11-13 00:00:00
EVT000594,AC130,SUB00896,USR00350,pro,basic,cancel,feature,sales,229.7,321.71,,,2023-08-18 00:00:00,2023-08-10,2023-08-16 00:00:00,success,1,1,1,crm,backdated change,2023-08-19 00:00:00
EVT000595,AC114,SUB00019,USR00500,pro,basic,resume,unknown,api,0.0,23.82,12.91,,2024-05-04 00:00:00,2024-04-30,2024-05-02 00:00:00,pending,0,0,1,crm,backdated change,2024-05-02 00:00:00
EVT000596,AC177,SUB00235,USR00673,pro,pro,resume,feature,ui,,338.92,132.41,,2023-03-03 00:00:00,2023-03-02,2023-03-05 00:00:00,success,1,1,0,billing,,2023-03-09 00:00:00
EVT000597,AC060,SUB00548,,basic,enterprise,downgrade,support,support,0.0,348.22,366.72,-7.92,2023-09-26 00:00:00,2023-09-25,2023-10-01 00:00:00,success,1,1,1,billing,support correction,2023-10-03 00:00:00
EVT000598,AC092,SUB00373,USR00139,enterprise,pro,cancel,feature,ui,227.14,41.91,,,2024-01-31 00:00:00,2024-01-23,2024-01-31 00:00:00,pending,0,1,0,crm,,2024-02-03 00:00:00
EVT000599,AC143,,,enterprise,,downgrade,support,sales,299.99,,,46.59,2024-03-28 00:00:00,2024-03-29,2024-03-27 00:00:00,success,1,0,0,billing,support correction,2024-03-30 00:00:00
EVT000600,AC130,SUB00309,USR00614,basic,basic,downgrade,support,support,74.1,0.0,-66.62,,2023-09-25 00:00:00,2023-09-17,2023-09-28 00:00:00,success,1,0,0,support,,2023-09-30 00:00:00
EVT000601,AC135,SUB00750,,,enterprise,cancel,feature,sales,0.0,101.3,119.01,,2024-07-01 00:00:00,2024-06-30,2024-07-04 00:00:00,pending,0,1,0,crm,support correction,2024-07-09 00:00:00
EVT000602,AC093,SUB00395,USR00677,basic,,downgrade,support,api,276.05,53.29,,-19.3,2023-11-11 00:00:00,2023-11-13,2023-11-12 00:00:00,pending,0,1,1,crm,support correction,2023-11-14 00:00:00
EVT000603,AC127,SUB00445,,,pro,downgrade,price,support,201.23,152.09,-32.32,,2024-09-27 00:00:00,2024-09-22,2024-09-25 00:00:00,failed,1,0,0,support,,2024-09-25 00:00:00
EVT000604,AC052,SUB00452,,enterprise,,upgrade,feature,support,0.0,0.0,-11.26,26.79,2024-10-17 00:00:00,2024-10-17,2024-10-20 00:00:00,reversed,0,1,0,support,support correction,2024-10-20 00:00:00
EVT000605,AC080,SUB00906,,basic,pro,cancel,unknown,support,134.7,213.32,,-36.92,2024-08-17 00:00:00,2024-08-17,2024-08-22 00:00:00,pending,1,1,0,billing,,2024-08-27 00:00:00
EVT000606,AC151,SUB00497,USR00845,pro,basic,downgrade,support,ui,225.42,24.81,,,2023-08-17 00:00:00,2023-08-26,2023-08-15 00:00:00,success,1,1,1,support,support correction,2023-08-16 00:00:00
EVT000607,AC131,SUB00942,USR00045,,enterprise,cancel,feature,ui,0.0,0.0,-13.94,37.99,2024-06-16 00:00:00,2024-06-18,2024-06-16 00:00:00,pending,1,1,1,billing,,2024-06-16 00:00:00
EVT000608,AC055,SUB00362,USR00184,pro,,upgrade,price,sales,75.51,0.0,-88.96,,2024-07-21 00:00:00,2024-07-20,2024-07-25 00:00:00,success,0,0,1,crm,support correction,2024-07-27 00:00:00
EVT000609,AC170,SUB00020,,enterprise,enterprise,resume,unknown,ui,,196.15,197.78,,2023-11-16 00:00:00,2023-11-26,2023-11-18 00:00:00,reversed,1,0,0,support,support correction,2023-11-20 00:00:00
EVT000610,AC130,,USR00242,basic,pro,upgrade,support,sales,,95.53,,-31.02,2024-09-23 00:00:00,2024-10-03,2024-09-22 00:00:00,pending,1,1,0,crm,,2024-09-23 00:00:00
EVT000611,AC078,,,enterprise,,cancel,support,api,0.0,260.68,267.77,4.16,2023-06-28 00:00:00,2023-06-19,2023-07-02 00:00:00,success,1,0,0,crm,,2023-07-07 00:00:00
EVT000612,AC143,SUB00192,,pro,enterprise,upgrade,feature,api,35.11,0.0,-27.3,,2024-04-20 00:00:00,2024-04-11,2024-04-22 00:00:00,pending,0,0,0,billing,,2024-04-24 00:00:00
EVT000613,AC151,,USR00304,,basic,upgrade,price,sales,270.93,,-102.01,,2024-10-16 00:00:00,2024-10-23,2024-10-21 00:00:00,failed,1,0,1,crm,,2024-10-21 00:00:00
EVT000614,AC058,SUB00416,,,pro,cancel,feature,sales,0.0,0.0,-12.34,,2023-03-17 00:00:00,2023-03-16,2023-03-15 00:00:00,failed,1,0,0,billing,support correction,2023-03-16 00:00:00
EVT000615,AC082,SUB00474,USR00226,enterprise,pro,upgrade,support,sales,263.77,0.0,-274.16,,2023-04-03 00:00:00,2023-03-29,2023-04-02 00:00:00,reversed,1,1,0,billing,,2023-04-03 00:00:00
EVT000616,AC102,SUB00728,USR00359,basic,enterprise,upgrade,feature,ui,0.0,239.28,231.14,,2023-12-27 00:00:00,2023-12-29,2023-12-26 00:00:00,failed,0,1,0,crm,,2023-12-26 00:00:00
EVT000617,AC160,SUB00645,USR00852,,basic,downgrade,price,support,0.0,336.99,324.24,,2024-06-19 00:00:00,2024-06-24,2024-06-18 00:00:00,failed,1,1,1,crm,support correction,2024-06-23 00:00:00
EVT000618,AC002,SUB00253,,,basic,resume,unknown,ui,0.0,331.01,342.05,17.75,2023-11-04 00:00:00,2023-10-31,2023-11-05 00:00:00,failed,1,0,0,billing,support correction,2023-11-06 00:00:00
EVT000619,AC104,SUB00882,USR00332,pro,enterprise,cancel,price,ui,175.59,0.0,-166.04,-33.54,2024-05-18 00:00:00,2024-05-13,2024-05-16 00:00:00,reversed,1,0,0,billing,,2024-05-20 00:00:00
EVT000620,AC137,SUB01092,,pro,,upgrade,unknown,ui,0.0,70.87,51.51,,2024-03-15 00:00:00,2024-03-10,2024-03-18 00:00:00,reversed,1,1,1,crm,support correction,2024-03-19 00:00:00
EVT000621,AC069,SUB00380,,basic,pro,cancel,price,api,0.0,68.24,59.72,-48.94,2024-03-15 00:00:00,2024-03-24,2024-03-14 00:00:00,pending,0,1,0,support,support correction,2024-03-19 00:00:00
EVT000622,AC169,SUB00897,,enterprise,basic,upgrade,unknown,sales,0.0,0.0,7.74,-7.54,2024-10-16 00:00:00,2024-10-20,2024-10-20 00:00:00,success,1,0,0,support,backdated change,2024-10-24 00:00:00
EVT000623,AC081,SUB00252,USR00881,,enterprise,downgrade,feature,ui,0.0,337.65,340.09,,2024-02-03 00:00:00,2024-02-02,2024-02-01 00:00:00,reversed,0,0,1,crm,,2024-02-02 00:00:00
EVT000624,AC179,SUB00499,,,enterprise,resume,feature,ui,0.0,107.22,101.77,-1.22,2024-02-15 00:00:00,2024-02-12,2024-02-19 00:00:00,reversed,1,0,0,crm,support correction,2024-02-21 00:00:00
EVT000625,AC011,SUB00518,USR00366,pro,enterprise,downgrade,support,support,0.0,0.0,-16.88,,2024-10-02 00:00:00,2024-10-06,2024-10-07 00:00:00,reversed,1,1,0,crm,backdated change,2024-10-08 00:00:00
EVT000626,AC083,SUB01110,USR00537,basic,enterprise,resume,feature,ui,0.0,,311.34,,2024-11-20 00:00:00,2024-11-15,2024-11-21 00:00:00,success,0,1,0,crm,support correction,2024-11-23 00:00:00
EVT000627,AC057,SUB00578,USR00260,enterprise,pro,resume,unknown,ui,82.85,0.0,-100.75,,2023-05-11 00:00:00,2023-05-05,2023-05-11 00:00:00,failed,1,0,1,support,,2023-05-16 00:00:00
EVT000628,AC040,SUB00130,USR00123,pro,pro,resume,support,support,0.0,0.0,14.71,,2024-09-11 00:00:00,2024-09-11,2024-09-13 00:00:00,failed,1,1,1,billing,,2024-09-15 00:00:00
EVT000629,AC116,SUB00683,USR00313,basic,,resume,support,ui,65.25,295.28,239.75,-36.14,2024-04-16 00:00:00,2024-04-25,2024-04-21 00:00:00,failed,0,1,0,billing,,2024-04-24 00:00:00
EVT000630,AC149,SUB00350,,basic,,cancel,support,support,,0.0,,,2023-06-21 00:00:00,2023-06-28,2023-06-21 00:00:00,success,1,0,0,crm,,2023-06-23 00:00:00
EVT000631,AC074,SUB00153,USR00727,enterprise,enterprise,cancel,unknown,sales,0.0,0.0,-18.67,,2023-05-29 00:00:00,2023-06-04,2023-05-28 00:00:00,success,1,1,1,crm,support correction,2023-05-28 00:00:00
EVT000632,AC057,SUB00433,USR00680,enterprise,,downgrade,feature,api,201.54,0.0,-191.62,29.92,2024-01-06 00:00:00,2024-01-08,2024-01-10 00:00:00,success,0,0,0,support,,2024-01-14 00:00:00
EVT000633,AC180,SUB00229,USR00429,enterprise,basic,downgrade,unknown,ui,0.0,138.93,,,2023-02-15 00:00:00,2023-02-13,2023-02-13 00:00:00,pending,0,0,1,billing,,2023-02-18 00:00:00
EVT000634,AC073,,,enterprise,enterprise,upgrade,unknown,sales,0.0,89.62,,,2023-03-15 00:00:00,2023-03-22,2023-03-14 00:00:00,success,0,1,0,billing,,2023-03-16 00:00:00
EVT000635,AC112,SUB00078,USR00597,pro,basic,downgrade,support,support,0.0,244.49,239.17,,2023-11-08 00:00:00,2023-11-13,2023-11-06 00:00:00,pending,0,1,1,crm,,2023-11-09 00:00:00
EVT000636,AC037,SUB00348,USR00354,basic,,downgrade,feature,sales,105.17,113.01,13.25,-45.15,2023-09-28 00:00:00,2023-10-06,2023-09-29 00:00:00,pending,1,1,1,crm,support correction,2023-10-04 00:00:00
EVT000637,AC082,SUB00686,USR00422,,enterprise,upgrade,price,sales,0.0,94.87,103.09,,2023-08-28 00:00:00,2023-08-31,2023-09-01 00:00:00,pending,0,1,1,support,,2023-09-01 00:00:00
EVT000638,AC046,SUB00285,,enterprise,pro,upgrade,support,api,0.0,0.0,,,2023-06-27 00:00:00,2023-06-18,2023-06-25 00:00:00,reversed,0,0,1,crm,,2023-06-26 00:00:00
EVT000639,AC095,SUB00882,,,pro,resume,price,support,245.3,166.71,-61.85,22.96,2024-06-20 00:00:00,2024-06-20,2024-06-23 00:00:00,pending,0,1,1,billing,backdated change,2024-06-28 00:00:00
EVT000640,AC095,SUB00542,USR00856,,enterprise,upgrade,unknown,ui,,0.0,,,2024-03-15 00:00:00,2024-03-13,2024-03-20 00:00:00,reversed,1,1,1,crm,backdated change,2024-03-21 00:00:00
