tckt_id,acct_ref,sub_ref,tckt_cat,prio_cd,tckt_stat,opened_ts,first_resp_ts,resolved_ts,assigned_agent,contact_channel,sla_hrs,csat_score,internal_note
TCK00899,AC033,SUB01764,,urgent,pending,2022-12-15 00:00:00,2022-12-17 08:00:00,,,,8.0,,
TCK00900,AC071,SUB02435,account,low,pending,2022-09-19 00:00:00,2022-09-19 10:00:00,2022-09-25 10:00:00,,phone,24.0,3.0,
TCK00901,AC012,,other,medium,reopened,2023-04-08 00:00:00,2023-04-08 03:00:00,,Tom Wilson,EMAIL,48.0,4.0,customer angry
TCK00902,AC014,SUB00823,feature_request,,pending,2024-02-09 00:00:00,2024-02-11 23:00:00,2024-02-14 12:00:00,A. Kowalska,EMAIL,4.0,1.0,
TCK00903,AC142,SUB00728,technical,urgent,reopened,2022-08-12 00:00:00,2022-08-12 14:00:00,2022-08-14 12:00:00,A. Kowalska,phone,8.0,4.0,billing escalation
TCK00904,AC075,SUB01308,,high,reopened,2022-10-13 00:00:00,2022-10-14 22:00:00,2022-10-22 01:00:00,,EMAIL,48.0,2.0,
TCK00905,AC179,SUB02593,technical,medium,closed,2023-05-22 00:00:00,2023-05-23 12:00:00,2023-05-28 08:00:00,Emily Davis,email,,3.0,
TCK00906,AC033,SUB02359,feature_request,urgent,closed,2023-11-03 00:00:00,2023-11-03 12:00:00,2023-11-10 12:00:00,Marek Nowak,,4.0,5.0,follow up needed
TCK00907,AC164,SUB01335,other,urgent,open,2022-05-22 00:00:00,2022-05-24 16:00:00,2022-05-31 02:00:00,Tom Wilson,EMAIL,8.0,2.0,billing escalation
TCK00908,AC126,SUB01610,,,resolved ,2023-10-03 00:00:00,2023-10-03 11:00:00,2023-10-03 17:00:00,A. Kowalska,EMAIL,,2.0,follow up needed
TCK00909,AC027,SUB02310,,medium,resolved,2023-04-14 00:00:00,2023-04-15 06:00:00,,Sarah Brown,phone,4.0,1.0,follow up needed
TCK00910,AC004,,technical,medium,closed,2023-08-15 00:00:00,2023-08-16 07:00:00,2023-08-21 01:00:00,,,4.0,5.0,
TCK00911,AC147,SUB00737,billing,low,resolved ,2024-06-12 00:00:00,2024-06-12 20:00:00,2024-06-20 13:00:00,Anna Kowalska,,48.0,5.0,
TCK00912,AC073,SUB02254,,,open,2024-06-01 00:00:00,2024-06-03 05:00:00,2024-06-12 16:00:00,,,4.0,4.0,
TCK00913,AC121,,,low,resolved,2024-04-27 00:00:00,2024-04-28 13:00:00,2024-05-07 10:00:00,A. Kowalska,,,,
TCK00914,AC123,SUB00859,account,,open,2023-03-15 00:00:00,2023-03-15 13:00:00,,Sarah Brown,phone,48.0,,
TCK00915,AC113,SUB01194,account,low,closed,2022-05-26 00:00:00,2022-05-28 13:00:00,2022-05-29 14:00:00,,chat,24.0,3.0,
TCK00916,AC088,SUB00284,account,,open,2023-12-07 00:00:00,2023-12-09 09:00:00,2023-12-15 11:00:00,Sarah Brown,chat,,3.0,customer angry
TCK00917,AC048,SUB01676,account,medium,reopened,2022-08-15 00:00:00,2022-08-18 00:00:00,2022-08-21 03:00:00,Emily Davis,web,48.0,,
TCK00918,AC014,SUB00571,account,urgent,resolved,2022-06-08 00:00:00,2022-06-08 16:00:00,,Marek Nowak,email,8.0,5.0,
TCK00919,AC065,SUB00992,,,closed,2022-06-01 00:00:00,2022-06-02 09:00:00,2022-06-07 20:00:00,,EMAIL,8.0,3.0,follow up needed
TCK00920,AC123,SUB00632,feature_request,medium,reopened,2023-08-25 00:00:00,2023-08-26 16:00:00,2023-08-30 17:00:00,,chat,48.0,4.0,customer angry
TCK00921,AC030,SUB01545,technical,medium,resolved,2023-11-16 00:00:00,2023-11-17 19:00:00,2023-11-20 00:00:00,John Miller,,8.0,3.0,
TCK00922,AC017,,other,medium,resolved ,2023-04-16 00:00:00,2023-04-16 01:00:00,2023-04-25 02:00:00,Marek Nowak,phone,4.0,4.0,customer angry
TCK00923,AC103,SUB01963,,,open,2022-12-04 00:00:00,2022-12-05 10:00:00,2022-12-11 03:00:00,Anna Kowalska,web,,5.0,follow up needed
TCK00924,AC126,SUB02189,technical,medium,resolved ,2022-09-08 00:00:00,2022-09-08 23:00:00,2022-09-15 22:00:00,,chat,4.0,5.0,
TCK00925,AC019,SUB01714,billing,medium,reopened,2023-07-20 00:00:00,2023-07-21 00:00:00,2023-07-30 19:00:00,Emily Davis,email,8.0,2.0,follow up needed
TCK00926,AC148,SUB01473,billing,high,resolved ,2023-08-23 00:00:00,2023-08-25 13:00:00,2023-08-31 07:00:00,John Miller,chat,48.0,1.0,
TCK00927,AC162,SUB02200,other,urgent,resolved,2022-03-27 00:00:00,2022-03-27 12:00:00,2022-03-29 20:00:00,Anna Kowalska,EMAIL,48.0,1.0,
TCK00928,AC176,SUB00349,feature_request,,resolved,2024-03-07 00:00:00,2024-03-09 10:00:00,2024-03-12 03:00:00,,,8.0,3.0,billing escalation
TCK00929,AC014,,technical,high,resolved,2023-05-10 00:00:00,2023-05-11 14:00:00,2023-05-17 07:00:00,,EMAIL,24.0,,
TCK00930,AC039,SUB01455,other,urgent,closed,2022-04-25 00:00:00,2022-04-25 23:00:00,2022-04-29 09:00:00,Sarah Brown,chat,4.0,4.0,
TCK00931,AC039,,other,medium,pending,2022-04-07 00:00:00,2022-04-09 08:00:00,2022-04-16 16:00:00,John Miller,chat,8.0,3.0,billing escalation
TCK00932,AC145,SUB02307,account,,pending,2022-11-09 00:00:00,2022-11-11 19:00:00,2022-11-19 03:00:00,Sarah Brown,phone,8.0,2.0,
TCK00933,AC078,SUB01637,account,,closed,2024-03-15 00:00:00,2024-03-15 20:00:00,2024-03-17 13:00:00,A. Kowalska,,24.0,2.0,
TCK00934,AC022,SUB01359,account,high,resolved ,2023-04-29 00:00:00,2023-04-30 14:00:00,2023-05-03 21:00:00,Tom Wilson,web,24.0,4.0,billing escalation
TCK00935,AC064,SUB01764,billing,urgent,resolved,2023-02-07 00:00:00,2023-02-07 00:00:00,2023-02-11 08:00:00,Sarah Brown,web,24.0,1.0,follow up needed
TCK00936,AC031,,billing,high,closed,2022-08-02 00:00:00,2022-08-03 08:00:00,2022-08-07 08:00:00,A. Kowalska,phone,,5.0,follow up needed
TCK00937,AC143,,billing,low,pending,2024-03-27 00:00:00,2024-03-29 16:00:00,2024-04-01 15:00:00,Sarah Brown,phone,48.0,,billing escalation
TCK00938,AC107,SUB02125,,urgent,pending,2023-04-27 00:00:00,2023-04-27 05:00:00,2023-05-01 09:00:00,Emily Davis,EMAIL,,4.0,customer angry
TCK00939,AC156,SUB02357,account,high,reopened,2022-04-14 00:00:00,,,Tom Wilson,web,24.0,1.0,
TCK00940,AC153,SUB01533,,urgent,pending,2022-05-18 00:00:00,2022-05-18 09:00:00,2022-05-26 16:00:00,Sarah Brown,EMAIL,24.0,5.0,follow up needed
TCK00941,AC159,SUB02411,technical,high,reopened,2023-07-30 00:00:00,,,,,24.0,5.0,billing escalation
TCK00942,AC058,SUB00618,billing,high,resolved,2024-04-16 00:00:00,2024-04-16 02:00:00,,,,8.0,2.0,
TCK00943,AC134,SUB00101,,high,resolved,2023-04-25 00:00:00,2023-04-26 22:00:00,2023-05-04 04:00:00,Anna Kowalska,chat,4.0,,
TCK00944,AC098,SUB01211,other,low,reopened,2023-03-14 00:00:00,2023-03-16 14:00:00,2023-03-25 11:00:00,Tom Wilson,email,,4.0,customer angry
TCK00945,AC116,SUB00352,account,,resolved,2023-06-01 00:00:00,2023-06-02 17:00:00,2023-06-07 23:00:00,John Miller,,4.0,5.0,customer angry
TCK00946,AC114,,other,low,reopened,2023-07-26 00:00:00,2023-07-28 20:00:00,,,EMAIL,8.0,1.0,
TCK00947,AC077,SUB00581,technical,high,open,2024-04-17 00:00:00,2024-04-19 09:00:00,2024-04-27 07:00:00,Sarah Brown,,,3.0,
TCK00948,AC151,SUB01406,other,high,open,2023-06-25 00:00:00,2023-06-27 07:00:00,2023-07-01 14:00:00,A. Kowalska,email,4.0,2.0,
TCK00949,AC110,SUB00848,account,,closed,2023-03-14 00:00:00,2023-03-15 04:00:00,2023-03-23 09:00:00,Marek Nowak,EMAIL,24.0,,billing escalation
TCK00950,AC079,SUB01427,billing,low,reopened,2022-06-06 00:00:00,2022-06-06 18:00:00,2022-06-08 17:00:00,Anna Kowalska,chat,,3.0,customer angry
TCK00951,AC146,SUB01795,account,medium,closed,2022-12-02 00:00:00,2022-12-03 05:00:00,2022-12-05 09:00:00,Emily Davis,chat,8.0,3.0,customer angry
TCK00952,AC159,SUB01854,feature_request,low,closed,2022-05-21 00:00:00,2022-05-23 08:00:00,,Marek Nowak,web,4.0,4.0,
TCK00953,AC016,SUB01230,billing,medium,reopened,2023-02-13 00:00:00,2023-02-15 00:00:00,2023-02-16 08:00:00,,email,8.0,2.0,customer angry
TCK00954,AC157,,feature_request,medium,pending,2023-05-16 00:00:00,2023-05-17 21:00:00,2023-05-21 07:00:00,John Miller,EMAIL,24.0,4.0,
TCK00955,AC026,SUB00093,feature_request,urgent,closed,2023-06-05 00:00:00,2023-06-07 10:00:00,,John Miller,phone,24.0,3.0,customer angry
TCK00956,AC054,SUB00448,billing,urgent,closed,2023-03-21 00:00:00,2023-03-22 14:00:00,2023-03-30 02:00:00,Anna Kowalska,phone,24.0,1.0,follow up needed
TCK00957,AC161,SUB00674,other,medium,pending,2024-05-17 00:00:00,2024-05-20 00:00:00,,,email,4.0,5.0,follow up needed
TCK00958,AC055,SUB01000,technical,urgent,pending,2024-06-06 00:00:00,2024-06-07 13:00:00,2024-06-12 00:00:00,Sarah Brown,EMAIL,8.0,,follow up needed
TCK00959,AC068,SUB02261,feature_request,medium,resolved,2023-01-09 00:00:00,2023-01-09 14:00:00,2023-01-09 22:00:00,A. Kowalska,,24.0,3.0,billing escalation
TCK00960,AC170,,billing,high,open,2022-11-25 00:00:00,,,,email,8.0,4.0,customer angry
TCK00961,AC021,SUB01893,billing,low,resolved,2023-07-07 00:00:00,2023-07-09 19:00:00,,Marek Nowak,email,48.0,1.0,customer angry
TCK00962,AC041,SUB01660,feature_request,medium,reopened,2023-05-03 00:00:00,2023-05-05 05:00:00,2023-05-10 23:00:00,Anna Kowalska,phone,48.0,4.0,
TCK00963,AC062,SUB00764,,low,closed,2022-05-12 00:00:00,2022-05-14 21:00:00,2022-05-21 11:00:00,,,,2.0,follow up needed
TCK00964,AC045,SUB01771,,low,resolved ,2022-08-13 00:00:00,2022-08-13 18:00:00,2022-08-14 16:00:00,A. Kowalska,phone,,1.0,follow up needed
TCK00965,AC142,SUB02516,,,reopened,2022-08-20 00:00:00,2022-08-21 14:00:00,2022-08-26 13:00:00,,EMAIL,24.0,2.0,
TCK00966,AC020,SUB01842,billing,urgent,resolved ,2023-03-09 00:00:00,2023-03-09 18:00:00,2023-03-19 18:00:00,Anna Kowalska,chat,8.0,1.0,follow up needed
TCK00967,AC041,SUB01593,technical,medium,closed,2023-10-12 00:00:00,,,Tom Wilson,email,,4.0,
TCK00968,AC001,,feature_request,,resolved,2024-05-28 00:00:00,2024-05-30 03:00:00,2024-06-01 10:00:00,,web,4.0,,
TCK00969,AC105,SUB01141,technical,high,resolved,2023-11-03 00:00:00,2023-11-04 19:00:00,2023-11-14 08:00:00,,EMAIL,48.0,,customer angry
TCK00970,AC116,SUB00257,account,urgent,resolved ,2023-11-16 00:00:00,2023-11-18 18:00:00,2023-11-27 03:00:00,Anna Kowalska,EMAIL,8.0,1.0,follow up needed
TCK00971,AC177,SUB02200,technical,high,resolved,2023-04-14 00:00:00,2023-04-14 15:00:00,2023-04-17 19:00:00,,web,,1.0,billing escalation
TCK00972,AC153,,,medium,open,2022-07-06 00:00:00,2022-07-08 17:00:00,,Marek Nowak,,24.0,5.0,billing escalation
TCK00973,AC121,SUB01875,other,high,reopened,2024-03-09 00:00:00,2024-03-11 19:00:00,2024-03-20 08:00:00,Marek Nowak,,,2.0,
TCK00974,AC075,,other,medium,resolved ,2022-06-12 00:00:00,2022-06-12 21:00:00,2022-06-22 01:00:00,Sarah Brown,EMAIL,,4.0,follow up needed
TCK00975,AC009,SUB02005,feature_request,high,closed,2022-10-13 00:00:00,,,,web,48.0,4.0,
TCK00976,AC060,SUB01284,account,,resolved ,2022-05-20 00:00:00,2022-05-21 14:00:00,,Emily Davis,chat,,5.0,customer angry
TCK00977,AC074,SUB02504,technical,medium,closed,2022-03-02 00:00:00,2022-03-02 17:00:00,,Sarah Brown,,48.0,4.0,billing escalation
TCK00978,AC073,SUB00468,account,medium,closed,2022-07-18 00:00:00,2022-07-19 20:00:00,,John Miller,,,,follow up needed
TCK00979,AC180,SUB01876,,low,reopened,2022-07-30 00:00:00,2022-07-31 11:00:00,2022-07-31 14:00:00,Emily Davis,EMAIL,4.0,,billing escalation
TCK00980,AC117,SUB01219,other,,closed,2023-04-28 00:00:00,2023-04-30 08:00:00,2023-05-01 16:00:00,Sarah Brown,email,24.0,3.0,customer angry
TCK00981,AC019,SUB02418,feature_request,urgent,reopened,2023-01-26 00:00:00,2023-01-27 08:00:00,,Sarah Brown,,48.0,3.0,follow up needed
TCK00982,AC176,,,urgent,resolved ,2023-06-20 00:00:00,2023-06-21 22:00:00,2023-07-01 00:00:00,A. Kowalska,web,4.0,,customer angry
TCK00983,AC060,,other,high,closed,2024-06-04 00:00:00,2024-06-05 11:00:00,2024-06-12 07:00:00,Emily Davis,phone,4.0,1.0,customer angry
TCK00984,AC068,,other,urgent,resolved ,2024-01-01 00:00:00,2024-01-02 07:00:00,2024-01-04 16:00:00,Emily Davis,email,48.0,5.0,billing escalation
TCK00985,AC161,SUB00750,feature_request,low,reopened,2024-05-07 00:00:00,2024-05-09 18:00:00,2024-05-16 21:00:00,John Miller,EMAIL,4.0,5.0,customer angry
TCK00986,AC151,SUB00580,,,closed,2022-05-01 00:00:00,2022-05-02 06:00:00,2022-05-09 11:00:00,A. Kowalska,,4.0,3.0,
TCK00987,AC170,SUB01714,feature_request,urgent,resolved ,2024-05-22 00:00:00,2024-05-24 18:00:00,,Anna Kowalska,chat,,2.0,customer angry
TCK00988,AC051,SUB02355,billing,urgent,resolved,2023-10-08 00:00:00,2023-10-08 12:00:00,2023-10-12 22:00:00,Tom Wilson,,24.0,3.0,follow up needed
TCK00989,AC109,SUB00761,,high,pending,2022-10-11 00:00:00,2022-10-11 06:00:00,2022-10-18 17:00:00,Marek Nowak,EMAIL,,,
TCK00990,AC030,SUB02202,feature_request,low,resolved,2024-01-29 00:00:00,2024-01-30 20:00:00,2024-02-01 17:00:00,Tom Wilson,EMAIL,,,follow up needed
TCK00991,AC140,SUB00710,,urgent,resolved,2022-11-21 00:00:00,2022-11-21 12:00:00,2022-11-22 12:00:00,,,8.0,4.0,follow up needed
TCK00992,AC058,SUB02006,feature_request,high,pending,2022-09-29 00:00:00,2022-10-01 14:00:00,2022-10-10 05:00:00,Sarah Brown,phone,4.0,1.0,follow up needed
TCK00993,AC166,SUB00767,account,,reopened,2023-08-19 00:00:00,2023-08-21 16:00:00,2023-08-27 16:00:00,Sarah Brown,web,,,customer angry
TCK00994,AC039,SUB01848,,,resolved ,2022-07-23 00:00:00,,,A. Kowalska,phone,8.0,,
TCK00995,AC069,SUB01471,,high,reopened,2023-06-30 00:00:00,2023-06-30 17:00:00,2023-07-01 20:00:00,John Miller,phone,8.0,4.0,customer angry
TCK00996,AC037,SUB01985,technical,medium,pending,2022-09-09 00:00:00,2022-09-10 11:00:00,,Marek Nowak,web,8.0,2.0,customer angry
TCK00997,AC019,,feature_request,urgent,reopened,2022-10-31 00:00:00,2022-10-31 02:00:00,2022-11-05 06:00:00,,EMAIL,8.0,4.0,follow up needed
TCK00998,AC016,SUB02301,feature_request,high,resolved ,2024-05-18 00:00:00,2024-05-20 03:00:00,2024-05-29 15:00:00,Tom Wilson,phone,48.0,3.0,
TCK00999,AC043,SUB02028,,medium,resolved,2022-08-29 00:00:00,2022-08-30 21:00:00,,Marek Nowak,EMAIL,,2.0,customer angry
TCK01000,AC079,SUB02015,other,medium,resolved ,2024-03-14 00:00:00,2024-03-16 12:00:00,2024-03-17 15:00:00,Tom Wilson,,,2.0,
TCK01001,AC153,SUB01819,feature_request,,closed,2022-10-03 00:00:00,2022-10-03 06:00:00,2022-10-07 23:00:00,John Miller,chat,4.0,5.0,
TCK01002,AC146,SUB00339,technical,low,resolved ,2023-07-27 00:00:00,2023-07-28 20:00:00,2023-08-05 09:00:00,Tom Wilson,email,24.0,5.0,
TCK01003,AC074,SUB00904,other,urgent,closed,2024-01-16 00:00:00,,,Sarah Brown,web,8.0,,
TCK01004,AC113,SUB01126,other,urgent,pending,2022-11-14 00:00:00,2022-11-15 14:00:00,2022-11-21 16:00:00,,,,3.0,customer angry
TCK01005,AC032,SUB01183,account,,open,2023-09-17 00:00:00,,,John Miller,EMAIL,4.0,5.0,
TCK01006,AC120,,technical,medium,open,2024-01-18 00:00:00,2024-01-19 00:00:00,2024-01-25 10:00:00,,,4.0,3.0,customer angry
TCK01007,AC177,SUB02029,,urgent,pending,2022-04-07 00:00:00,2022-04-09 01:00:00,2022-04-13 03:00:00,Tom Wilson,chat,4.0,3.0,
TCK01008,AC078,SUB00464,account,urgent,pending,2022-07-01 00:00:00,2022-07-02 08:00:00,2022-07-04 08:00:00,Marek Nowak,phone,4.0,3.0,
TCK01009,AC180,SUB01098,account,low,reopened,2024-02-09 00:00:00,,,Anna Kowalska,EMAIL,4.0,,
TCK01010,AC104,SUB01503,account,urgent,resolved,2022-04-08 00:00:00,2022-04-10 19:00:00,,Anna Kowalska,EMAIL,,3.0,customer angry
TCK01011,AC070,SUB00171,technical,high,open,2022-06-26 00:00:00,2022-06-28 15:00:00,,Sarah Brown,EMAIL,24.0,5.0,follow up needed
TCK01012,AC129,SUB01808,feature_request,low,reopened,2023-03-28 00:00:00,2023-03-28 22:00:00,2023-04-06 15:00:00,Anna Kowalska,EMAIL,4.0,3.0,
TCK01013,AC139,SUB01742,billing,urgent,pending,2022-04-21 00:00:00,2022-04-21 23:00:00,2022-04-23 18:00:00,Sarah Brown,EMAIL,24.0,4.0,billing escalation
TCK01014,AC127,,other,low,resolved,2024-05-01 00:00:00,2024-05-03 09:00:00,2024-05-10 13:00:00,Marek Nowak,phone,8.0,2.0,
TCK01015,AC113,SUB01014,feature_request,,open,2022-07-12 00:00:00,2022-07-12 05:00:00,2022-07-22 00:00:00,,email,24.0,5.0,billing escalation
TCK01016,AC021,SUB00133,,medium,resolved,2023-08-12 00:00:00,2023-08-14 18:00:00,2023-08-20 14:00:00,Tom Wilson,chat,48.0,2.0,
TCK01017,AC154,SUB01428,billing,urgent,open,2023-10-04 00:00:00,2023-10-06 07:00:00,2023-10-11 13:00:00,Tom Wilson,EMAIL,48.0,5.0,
TCK01018,AC011,SUB00357,billing,,open,2022-11-10 00:00:00,2022-11-11 12:00:00,2022-11-18 23:00:00,Marek Nowak,email,24.0,5.0,billing escalation
TCK01019,AC111,SUB00481,billing,low,resolved,2023-07-10 00:00:00,2023-07-11 16:00:00,2023-07-17 09:00:00,A. Kowalska,chat,24.0,5.0,customer angry
TCK01020,AC083,SUB00971,technical,,resolved,2024-04-23 00:00:00,2024-04-25 07:00:00,2024-04-30 22:00:00,Anna Kowalska,chat,4.0,4.0,follow up needed
TCK01021,AC155,SUB02409,technical,,resolved ,2022-08-15 00:00:00,2022-08-15 09:00:00,2022-08-20 16:00:00,Anna Kowalska,email,48.0,2.0,customer angry
TCK01022,AC065,SUB02500,technical,high,pending,2022-10-25 00:00:00,,,A. Kowalska,chat,24.0,4.0,customer angry
TCK01023,AC007,SUB00680,feature_request,,resolved ,2022-06-09 00:00:00,2022-06-10 07:00:00,2022-06-13 02:00:00,Emily Davis,chat,24.0,4.0,customer angry
TCK01024,AC024,SUB00847,technical,urgent,resolved,2023-03-02 00:00:00,2023-03-04 00:00:00,2023-03-13 15:00:00,Anna Kowalska,,48.0,1.0,
TCK01025,AC059,SUB00244,billing,low,pending,2022-05-12 00:00:00,2022-05-13 04:00:00,,,email,8.0,5.0,
TCK01026,AC173,SUB02181,,urgent,resolved,2022-06-21 00:00:00,2022-06-22 08:00:00,2022-06-30 00:00:00,,phone,24.0,5.0,
TCK01027,AC148,SUB02207,technical,low,reopened,2022-04-22 00:00:00,2022-04-24 02:00:00,2022-05-03 13:00:00,,chat,8.0,5.0,customer angry
TCK01028,AC151,,feature_request,medium,open,2023-04-26 00:00:00,2023-04-26 14:00:00,2023-05-05 12:00:00,John Miller,chat,48.0,5.0,
TCK01029,AC006,SUB01199,,,pending,2023-03-25 00:00:00,2023-03-27 08:00:00,2023-03-27 19:00:00,Marek Nowak,,24.0,1.0,billing escalation
TCK01030,AC173,SUB01096,technical,high,closed,2022-01-15 00:00:00,2022-01-16 19:00:00,2022-01-19 12:00:00,Marek Nowak,,4.0,4.0,
TCK01031,AC069,SUB02108,technical,medium,resolved,2022-06-06 00:00:00,2022-06-08 16:00:00,,,email,48.0,1.0,follow up needed
TCK01032,AC148,SUB00391,other,high,open,2023-09-09 00:00:00,2023-09-11 23:00:00,,John Miller,,4.0,4.0,billing escalation
TCK01033,AC011,,,medium,resolved ,2023-07-02 00:00:00,,,Tom Wilson,phone,4.0,2.0,customer angry
TCK01034,AC045,SUB01686,billing,urgent,reopened,2023-12-02 00:00:00,2023-12-04 00:00:00,,John Miller,chat,4.0,5.0,billing escalation
TCK01035,AC121,SUB01136,feature_request,,resolved ,2022-03-17 00:00:00,,,A. Kowalska,phone,,4.0,
TCK01036,AC133,SUB00520,,urgent,closed,2024-02-06 00:00:00,2024-02-08 14:00:00,2024-02-12 07:00:00,Sarah Brown,web,,3.0,follow up needed
TCK01037,AC167,SUB00544,account,medium,resolved,2022-05-28 00:00:00,2022-05-28 22:00:00,2022-06-02 02:00:00,Anna Kowalska,web,24.0,2.0,customer angry
TCK01038,AC114,SUB01320,technical,high,pending,2023-04-16 00:00:00,2023-04-18 21:00:00,2023-04-23 04:00:00,A. Kowalska,web,48.0,4.0,
TCK01039,AC072,SUB01609,,urgent,pending,2023-03-31 00:00:00,2023-04-02 11:00:00,2023-04-05 23:00:00,,chat,8.0,2.0,follow up needed
TCK01040,AC047,SUB02366,feature_request,high,resolved ,2023-08-06 00:00:00,2023-08-07 22:00:00,2023-08-13 19:00:00,Emily Davis,chat,48.0,2.0,
TCK01041,AC150,SUB02572,other,urgent,open,2022-04-22 00:00:00,2022-04-24 09:00:00,2022-05-03 07:00:00,Marek Nowak,chat,24.0,5.0,follow up needed
TCK01042,AC112,SUB01852,billing,medium,closed,2023-11-07 00:00:00,2023-11-09 18:00:00,2023-11-14 12:00:00,Sarah Brown,phone,,2.0,
TCK01043,AC163,,account,urgent,pending,2023-08-12 00:00:00,2023-08-13 01:00:00,,Sarah Brown,web,24.0,5.0,billing escalation
TCK01044,AC126,SUB00382,billing,low,open,2023-06-28 00:00:00,2023-06-28 04:00:00,2023-07-06 14:00:00,Anna Kowalska,email,24.0,1.0,
TCK01045,AC024,SUB01140,billing,high,reopened,2023-01-01 00:00:00,2023-01-01 19:00:00,2023-01-05 02:00:00,Tom Wilson,EMAIL,48.0,4.0,
TCK01046,AC121,SUB01512,other,medium,pending,2023-12-22 00:00:00,2023-12-23 14:00:00,,Sarah Brown,web,4.0,5.0,billing escalation
TCK01047,AC090,SUB02000,account,medium,open,2023-02-24 00:00:00,2023-02-26 22:00:00,2023-03-06 10:00:00,Sarah Brown,web,4.0,1.0,follow up needed
TCK01048,AC105,SUB00011,billing,,resolved ,2023-01-26 00:00:00,2023-01-28 13:00:00,,Tom Wilson,web,,5.0,follow up needed
TCK01049,AC086,SUB00382,account,high,open,2023-04-04 00:00:00,2023-04-06 14:00:00,2023-04-12 16:00:00,Tom Wilson,email,8.0,2.0,billing escalation
TCK01050,AC083,SUB01878,,medium,resolved ,2022-11-04 00:00:00,2022-11-04 19:00:00,,Tom Wilson,phone,4.0,3.0,billing escalation
TCK01051,AC172,SUB01468,account,medium,reopened,2024-03-29 00:00:00,2024-03-31 05:00:00,2024-04-04 03:00:00,Emily Davis,EMAIL,4.0,4.0,
TCK01052,AC027,SUB02190,technical,high,resolved,2022-06-20 00:00:00,,,,web,24.0,1.0,
TCK01053,AC042,SUB01760,other,low,pending,2024-02-07 00:00:00,2024-02-09 10:00:00,2024-02-13 00:00:00,Anna Kowalska,,,1.0,
TCK01054,AC085,SUB02027,,high,resolved ,2023-01-25 00:00:00,2023-01-27 12:00:00,2023-01-27 22:00:00,A. Kowalska,phone,24.0,5.0,
TCK01055,AC106,SUB01162,account,,pending,2023-02-21 00:00:00,2023-02-21 16:00:00,2023-03-01 09:00:00,,phone,24.0,1.0,
TCK01056,AC178,SUB02368,,high,reopened,2023-11-19 00:00:00,,,John Miller,email,8.0,1.0,follow up needed
TCK01057,AC127,,technical,low,open,2022-03-18 00:00:00,2022-03-18 08:00:00,,Anna Kowalska,,4.0,,
TCK01058,AC074,SUB01408,,urgent,resolved ,2024-06-10 00:00:00,2024-06-10 09:00:00,,Tom Wilson,,4.0,5.0,customer angry
TCK01059,AC170,SUB00199,billing,medium,open,2022-02-27 00:00:00,2022-02-28 01:00:00,2022-03-09 23:00:00,John Miller,email,48.0,,follow up needed
TCK01060,AC103,,billing,urgent,resolved,2022-08-04 00:00:00,,,,chat,48.0,2.0,
TCK01061,AC141,SUB01883,other,low,closed,2023-09-12 00:00:00,2023-09-14 12:00:00,2023-09-21 18:00:00,Sarah Brown,EMAIL,4.0,1.0,follow up needed
TCK01062,AC010,,,low,resolved ,2022-07-22 00:00:00,2022-07-24 21:00:00,2022-07-26 22:00:00,John Miller,chat,8.0,3.0,follow up needed
TCK01063,AC117,SUB00648,,high,pending,2022-06-16 00:00:00,2022-06-17 13:00:00,2022-06-22 23:00:00,A. Kowalska,phone,24.0,,follow up needed
TCK01064,AC023,SUB00003,,high,resolved,2023-06-28 00:00:00,,,Sarah Brown,email,4.0,1.0,
TCK01065,AC081,SUB01753,feature_request,low,resolved ,2022-12-19 00:00:00,2022-12-19 07:00:00,2022-12-28 01:00:00,,email,4.0,3.0,billing escalation
TCK01066,AC065,SUB00541,,low,reopened,2024-02-29 00:00:00,2024-03-01 22:00:00,2024-03-08 10:00:00,Emily Davis,,24.0,4.0,
TCK01067,AC083,SUB01237,feature_request,high,reopened,2024-01-31 00:00:00,2024-02-01 23:00:00,2024-02-10 03:00:00,Marek Nowak,chat,,2.0,customer angry
TCK01068,AC030,,feature_request,urgent,closed,2023-12-09 00:00:00,2023-12-11 11:00:00,2023-12-14 23:00:00,,chat,8.0,,
TCK01069,AC104,SUB01123,,medium,closed,2023-03-06 00:00:00,2023-03-06 17:00:00,2023-03-10 19:00:00,Tom Wilson,email,48.0,,follow up needed
TCK01070,AC132,,feature_request,urgent,pending,2022-06-04 00:00:00,2022-06-04 23:00:00,2022-06-05 04:00:00,Emily Davis,phone,8.0,1.0,
TCK01071,AC001,SUB00338,feature_request,,resolved ,2023-02-06 00:00:00,2023-02-08 22:00:00,2023-02-10 23:00:00,,web,48.0,2.0,
TCK01072,AC169,SUB00678,billing,low,resolved,2023-11-13 00:00:00,,,,EMAIL,24.0,2.0,follow up needed
TCK01073,AC139,,account,medium,resolved,2023-06-16 00:00:00,2023-06-17 03:00:00,2023-06-17 07:00:00,Emily Davis,,,4.0,billing escalation
TCK01074,AC119,SUB00960,account,medium,resolved,2022-05-05 00:00:00,2022-05-07 19:00:00,2022-05-15 13:00:00,,email,4.0,4.0,
TCK01075,AC106,SUB00374,account,urgent,resolved,2023-03-04 00:00:00,2023-03-05 17:00:00,2023-03-15 10:00:00,,phone,,3.0,follow up needed
