pmt_id,inv_id,acct_id,sub_id,pmt_amt,pmt_ccy,fx_rt,net_pmt_amt,fee_amt,pmt_method_cd,pmt_provider_cd,pmt_type_cd,retry_flg,attempt_nbr,pmt_ts,settle_dt,fail_dt,refund_dt,pmt_status_cd,reconciled_flg,manual_adj_flg,chargeback_flg,created_by_sys,last_upd_ts,notes_txt
PMT000879,INV00191,AC129,SUB00611,0.0,,0.802,142.68,2.15,paypal,stripe,reversal,0,3,2023-09-18 00:00:00,2023-09-21,,,failed,1.0,1,0,crm,2023-09-28 00:00:00,
PMT000880,INV00182,AC099,SUB00828,181.32,EUR,1.0251,,2.44,stripe_cc,stripe,refund,0,1,2024-07-17 00:00:00,2024-07-20,2024-07-20,,success,1.0,1,1,billing_sys,2024-07-21 00:00:00,customer dispute
PMT000881,INV00453,AC070,SUB00807,0.0,,1.0668,347.68,3.49,stripe_cc,stripe,reversal,1,2,2024-01-14 00:00:00,2024-01-15,,,failed,0.0,1,1,manual,2024-01-16 00:00:00,manual fix
PMT000882,INV00763,AC161,SUB00460,231.54,EUR,,230.10999999999999,2.74,stripe_cc,stripe,reversal,0,4,2023-04-16 00:00:00,2023-04-19,,,reversed,1.0,0,1,manual,2023-04-23 00:00:00,
PMT000883,INV00363,AC058,SUB01025,380.66,USD,,378.08000000000004,0.98,stripe_cc,stripe,charge,0,1,2024-10-16 00:00:00,2024-10-17,,,success,0.0,1,0,crm,2024-10-16 00:00:00,customer dispute
PMT000884,INV00729,AC005,SUB00287,308.7,,1.0295,,4.9,paypal,adyen,charge,1,4,2023-06-20 00:00:00,2023-06-18,,,reversed,1.0,1,0,manual,2023-06-29 00:00:00,retry attempt
PMT000885,INV00472,AC036,SUB01199,0.0,EUR,,456.13,2.53,card,braintree,charge,0,4,2024-02-02 00:00:00,2024-02-04,,,failed,1.0,1,1,billing_sys,2024-02-11 00:00:00,customer dispute
PMT000886,INV00114,AC009,,115.98,,,112.11,0.14,stripe_cc,braintree,charge,1,1,2024-04-07 00:00:00,2024-04-05,,,pending,0.0,0,0,billing_sys,2024-04-11 00:00:00,manual fix
PMT000887,INV00281,AC137,SUB00577,0.0,USD,1.0182,243.17000000000002,0.31,card,adyen,refund,0,1,2023-08-09 00:00:00,,,,failed,1.0,0,0,crm,2023-08-09 00:00:00,manual fix
PMT000888,INV00040,AC039,SUB00855,0.0,,0.9617,329.64,4.82,card,stripe,refund,0,1,2024-08-15 00:00:00,2024-08-14,,2024-08-25,failed,0.0,1,1,crm,2024-08-23 00:00:00,manual fix
PMT000889,INV00688,AC025,SUB00205,215.61,usd,0.9529,,3.94,card,braintree,charge,1,1,2023-06-09 00:00:00,2023-06-07,,,reversed,0.0,0,1,billing_sys,2023-06-11 00:00:00,manual fix
PMT000890,INV00307,AC082,,64.02,,0.83,62.949999999999996,2.18,paypal,adyen,refund,1,4,2024-04-20 00:00:00,2024-04-18,2024-04-20,,reversed,0.0,0,0,billing_sys,2024-04-30 00:00:00,customer dispute
PMT000891,INV00657,AC039,,392.32,EUR,0.8305,387.71999999999997,1.09,card,adyen,reversal,1,2,2023-11-05 00:00:00,2023-11-04,,,pending,1.0,1,1,crm,2023-11-07 00:00:00,manual fix
PMT000892,INV00738,AC017,SUB00956,6.0,EUR,1.166,4.05,1.41,bank,stripe,charge,1,1,2023-06-29 00:00:00,2023-07-04,,,pending,,1,1,crm,2023-07-04 00:00:00,customer dispute
PMT000893,INV00742,AC023,SUB00799,0.0,,,441.79,0.13,stripe_cc,stripe,refund,0,1,2023-08-02 00:00:00,,,,failed,,1,0,billing_sys,2023-08-02 00:00:00,customer dispute
PMT000894,INV00106,AC002,,394.79,,1.0398,389.85,4.02,card,adyen,charge,0,1,2024-06-05 00:00:00,2024-06-09,,,reversed,0.0,0,0,billing_sys,2024-06-10 00:00:00,retry attempt
PMT000895,,AC072,SUB00319,280.25,usd,1.0424,280.09,1.36,card,braintree,reversal,1,4,2023-05-24 00:00:00,2023-05-25,2023-05-25,,pending,0.0,0,1,billing_sys,2023-05-25 00:00:00,retry attempt
PMT000896,INV00454,AC038,,160.64,usd,0.8031,159.19,3.2,paypal,adyen,reversal,0,4,2023-12-22 00:00:00,2023-12-20,,,pending,0.0,0,0,billing_sys,2023-12-22 00:00:00,manual fix
PMT000897,,AC086,SUB00259,168.07,USD,0.9051,166.01999999999998,2.27,bank,braintree,charge,0,1,2023-04-15 00:00:00,2023-04-17,,,pending,,0,0,crm,2023-04-18 00:00:00,manual fix
PMT000898,INV00100,AC057,SUB00911,281.36,EUR,1.1615,279.35,2.88,paypal,adyen,reversal,1,3,2024-05-24 00:00:00,2024-05-22,,,success,1.0,1,0,manual,2024-05-28 00:00:00,retry attempt
PMT000899,INV00368,AC040,SUB01113,217.81,,,,0.24,paypal,adyen,refund,0,2,2024-08-12 00:00:00,2024-08-10,,,success,1.0,1,1,billing_sys,2024-08-13 00:00:00,customer dispute
PMT000900,INV00566,AC015,,212.04,usd,1.0048,,3.61,bank,braintree,reversal,1,3,2023-11-22 00:00:00,2023-11-22,,2023-11-30,success,1.0,1,0,crm,2023-11-22 00:00:00,
PMT000901,INV00005,AC009,,0.0,,0.9231,127.3,4.71,stripe_cc,braintree,charge,1,3,2023-10-16 00:00:00,2023-10-16,,,failed,1.0,0,1,billing_sys,2023-10-23 00:00:00,
PMT000902,INV00148,AC159,SUB00597,0.0,EUR,,35.0,3.2,bank,braintree,refund,0,1,2024-01-23 00:00:00,2024-01-21,2024-01-24,,failed,0.0,1,1,billing_sys,2024-02-01 00:00:00,
PMT000903,INV00028,AC078,,0.0,,1.1076,80.9,1.2,bank,adyen,refund,0,4,2023-04-03 00:00:00,2023-04-08,2023-04-06,,failed,0.0,1,0,billing_sys,2023-04-08 00:00:00,
PMT000904,INV00842,AC092,,252.56,usd,,,2.93,card,braintree,charge,0,2,2023-08-09 00:00:00,2023-08-08,,,pending,0.0,1,1,billing_sys,2023-08-18 00:00:00,
PMT000905,INV00386,AC038,,292.97,EUR,1.0872,290.51000000000005,2.57,paypal,adyen,reversal,1,1,2023-01-03 00:00:00,2023-01-01,,,pending,,0,0,billing_sys,2023-01-07 00:00:00,manual fix
PMT000906,INV00801,AC137,SUB00584,327.19,EUR,0.9764,325.96,0.06,card,braintree,refund,1,2,2023-08-11 00:00:00,2023-08-11,,2023-08-24,reversed,,0,0,manual,2023-08-18 00:00:00,customer dispute
PMT000907,INV00778,AC108,,175.58,USD,0.864,,3.5,paypal,adyen,reversal,0,4,2024-03-14 00:00:00,2024-03-18,,,reversed,,0,0,billing_sys,2024-03-17 00:00:00,
PMT000908,,AC162,SUB00876,341.48,usd,0.8542,,2.43,paypal,braintree,charge,0,2,2024-11-22 00:00:00,2024-11-21,,,reversed,,1,1,crm,2024-11-25 00:00:00,customer dispute
PMT000909,,AC063,SUB00690,159.23,usd,1.0151,158.48999999999998,1.22,card,stripe,charge,1,4,2023-03-27 00:00:00,2023-03-26,,,success,,1,1,manual,2023-03-30 00:00:00,retry attempt
PMT000910,INV00350,AC054,SUB00286,250.98,USD,,247.64,0.15,stripe_cc,adyen,charge,1,4,2024-05-05 00:00:00,2024-05-07,2024-05-06,,pending,1.0,1,0,crm,2024-05-06 00:00:00,retry attempt
PMT000911,INV00855,AC094,SUB00644,0.0,,1.191,173.78,1.47,stripe_cc,stripe,charge,1,3,2024-05-14 00:00:00,2024-05-14,,,failed,0.0,0,1,crm,2024-05-24 00:00:00,retry attempt
PMT000912,INV00547,AC086,SUB00293,485.49,USD,1.1064,481.11,3.55,bank,braintree,charge,1,1,2023-11-19 00:00:00,2023-11-17,,,reversed,,0,1,manual,2023-11-23 00:00:00,retry attempt
PMT000913,INV00191,AC038,SUB00600,434.99,,1.1936,430.72,3.34,card,adyen,refund,1,4,2023-03-16 00:00:00,2023-03-16,,,pending,0.0,1,0,manual,2023-03-20 00:00:00,
PMT000914,INV00569,AC175,SUB00295,267.2,usd,,262.8,3.47,paypal,adyen,charge,1,4,2024-04-14 00:00:00,2024-04-12,,,success,,1,0,crm,2024-04-17 00:00:00,customer dispute
PMT000915,INV00116,AC018,SUB00311,392.99,USD,1.1364,389.39,2.59,paypal,stripe,refund,1,2,2024-10-07 00:00:00,2024-10-08,,,reversed,0.0,1,1,manual,2024-10-16 00:00:00,customer dispute
PMT000916,INV00654,AC022,SUB00781,304.6,USD,1.056,300.01000000000005,4.45,bank,stripe,reversal,1,4,2023-01-24 00:00:00,2023-01-24,,,reversed,,0,0,billing_sys,2023-01-26 00:00:00,manual fix
PMT000917,,AC168,SUB00002,465.61,USD,,463.65000000000003,2.38,card,braintree,charge,0,1,2024-09-28 00:00:00,2024-10-01,,2024-10-17,pending,,0,0,crm,2024-09-28 00:00:00,manual fix
PMT000918,INV00854,AC085,,256.94,USD,,254.55,2.29,paypal,braintree,charge,0,1,2023-09-05 00:00:00,2023-09-04,,,success,0.0,0,1,manual,2023-09-10 00:00:00,customer dispute
PMT000919,INV00474,AC169,,22.87,usd,0.8411,,1.83,stripe_cc,adyen,reversal,1,1,2023-10-16 00:00:00,,2023-10-19,,success,,1,1,crm,2023-10-21 00:00:00,
PMT000920,INV00886,AC008,SUB01099,37.51,usd,0.9022,37.18,1.74,paypal,adyen,reversal,0,3,2024-06-17 00:00:00,2024-06-18,,,success,0.0,0,0,crm,2024-06-19 00:00:00,customer dispute
PMT000921,INV00275,AC109,SUB00994,26.44,usd,,25.43,0.76,paypal,stripe,charge,1,2,2024-02-14 00:00:00,2024-02-14,2024-02-17,,pending,1.0,1,0,crm,2024-02-19 00:00:00,
PMT000922,INV00380,AC077,SUB00489,0.0,USD,0.9868,,4.58,stripe_cc,stripe,reversal,0,4,2024-10-15 00:00:00,2024-10-18,,,failed,0.0,0,1,crm,2024-10-22 00:00:00,customer dispute
PMT000923,INV00493,AC168,SUB00799,0.0,usd,,74.36,4.54,bank,stripe,charge,0,3,2023-04-29 00:00:00,2023-04-28,,,failed,1.0,1,1,billing_sys,2023-05-09 00:00:00,
PMT000924,,AC159,SUB00875,226.28,USD,1.033,224.4,3.55,stripe_cc,adyen,refund,1,4,2023-12-24 00:00:00,2023-12-29,,,reversed,0.0,1,0,billing_sys,2023-12-28 00:00:00,manual fix
PMT000925,INV00691,AC098,SUB00747,84.93,usd,1.0497,84.02000000000001,4.19,card,adyen,charge,0,4,2023-01-17 00:00:00,,,,pending,,1,1,manual,2023-01-20 00:00:00,customer dispute
PMT000926,INV00337,AC010,SUB00197,295.44,USD,,290.89,2.1,card,braintree,charge,0,4,2023-02-21 00:00:00,2023-02-20,,,success,,0,1,crm,2023-02-26 00:00:00,
PMT000927,INV00092,AC154,,0.0,EUR,0.9888,,1.26,bank,braintree,reversal,1,4,2024-04-11 00:00:00,2024-04-12,,,failed,,0,0,billing_sys,2024-04-14 00:00:00,
PMT000928,INV00552,AC086,,0.0,usd,0.9992,,0.01,card,braintree,reversal,0,1,2024-05-21 00:00:00,2024-05-21,,,failed,,0,0,crm,2024-05-31 00:00:00,customer dispute
PMT000929,INV00508,AC030,SUB00416,0.0,USD,1.0784,,1.17,stripe_cc,braintree,charge,1,2,2023-01-18 00:00:00,2023-01-21,2023-01-18,,failed,0.0,0,0,manual,2023-01-18 00:00:00,
PMT000930,INV00545,AC012,,364.92,usd,1.1807,,2.72,bank,braintree,reversal,0,2,2023-02-23 00:00:00,,2023-02-26,,pending,1.0,0,1,crm,2023-03-01 00:00:00,
PMT000931,INV00141,AC173,SUB01065,323.14,USD,1.1937,321.62,2.29,paypal,adyen,charge,1,2,2023-09-06 00:00:00,,,,success,0.0,0,1,manual,2023-09-14 00:00:00,retry attempt
PMT000932,INV00298,AC036,,105.39,USD,0.856,104.23,4.99,paypal,braintree,charge,0,4,2024-11-21 00:00:00,2024-11-22,2024-11-24,,reversed,1.0,1,0,manual,2024-11-28 00:00:00,customer dispute
PMT000933,INV00443,AC140,SUB00733,479.3,USD,,474.90000000000003,3.91,bank,adyen,refund,0,2,2024-02-12 00:00:00,2024-02-12,,,reversed,1.0,1,1,manual,2024-02-20 00:00:00,
PMT000934,INV00564,AC165,SUB01102,475.05,USD,1.0323,473.46000000000004,2.68,bank,adyen,refund,1,4,2024-08-06 00:00:00,2024-08-07,,,pending,1.0,1,1,crm,2024-08-10 00:00:00,
PMT000935,INV00075,AC075,,372.32,,,370.38,2.41,bank,braintree,charge,0,3,2024-07-16 00:00:00,2024-07-17,,,success,1.0,0,1,billing_sys,2024-07-26 00:00:00,
PMT000936,INV00609,AC164,,0.0,,1.1556,4.84,0.25,bank,braintree,charge,0,2,2023-11-12 00:00:00,,2023-11-14,,failed,0.0,0,1,manual,2023-11-12 00:00:00,
PMT000937,INV00659,AC154,SUB00372,89.6,usd,,,3.02,card,braintree,reversal,0,4,2024-10-21 00:00:00,2024-10-25,,2024-10-30,success,0.0,0,1,manual,2024-10-24 00:00:00,
PMT000938,INV00719,AC147,SUB00490,327.35,,1.0939,327.23,4.04,stripe_cc,braintree,charge,1,3,2023-05-20 00:00:00,2023-05-22,,,reversed,,1,1,manual,2023-05-27 00:00:00,manual fix
PMT000939,INV00382,AC057,,108.1,USD,,103.61999999999999,4.88,stripe_cc,adyen,reversal,0,3,2023-02-20 00:00:00,2023-02-24,,,pending,1.0,0,1,manual,2023-02-28 00:00:00,customer dispute
PMT000940,INV00531,AC081,,111.84,USD,1.1246,109.22,0.02,paypal,stripe,charge,1,2,2024-10-07 00:00:00,2024-10-07,,,reversed,,1,1,billing_sys,2024-10-13 00:00:00,
PMT000941,INV00370,AC009,SUB01090,396.27,EUR,0.8661,396.01,0.99,bank,braintree,charge,0,4,2023-12-12 00:00:00,2023-12-10,,,pending,,1,0,manual,2023-12-17 00:00:00,manual fix
PMT000942,,AC036,SUB00720,7.37,USD,1.0706,4.1899999999999995,1.5,paypal,stripe,reversal,0,1,2024-10-12 00:00:00,2024-10-15,,,success,1.0,0,0,billing_sys,2024-10-19 00:00:00,
PMT000943,INV00817,AC026,,312.12,usd,1.0304,307.78000000000003,2.01,bank,adyen,refund,0,4,2023-09-29 00:00:00,2023-09-30,,,pending,1.0,0,1,billing_sys,2023-09-29 00:00:00,
PMT000944,INV00351,AC021,,358.88,,1.1193,355.75,2.92,paypal,stripe,charge,1,3,2024-01-08 00:00:00,2024-01-13,,,pending,1.0,1,0,manual,2024-01-15 00:00:00,
PMT000945,INV00453,AC065,SUB00288,58.29,USD,1.1322,56.17,3.61,bank,adyen,refund,0,2,2024-03-03 00:00:00,2024-03-03,,,reversed,0.0,1,0,manual,2024-03-13 00:00:00,customer dispute
PMT000946,INV00810,AC061,SUB00689,120.85,USD,0.9976,,1.68,paypal,braintree,reversal,0,2,2024-02-06 00:00:00,2024-02-06,2024-02-06,,reversed,,1,1,billing_sys,2024-02-16 00:00:00,
PMT000947,INV00353,AC024,SUB00312,388.82,USD,,387.61,1.49,card,braintree,charge,0,2,2023-06-27 00:00:00,2023-06-28,,,success,1.0,0,1,crm,2023-07-02 00:00:00,customer dispute
PMT000948,INV00644,AC067,,168.96,USD,1.0829,167.72,4.41,paypal,stripe,charge,0,2,2024-01-23 00:00:00,2024-01-28,2024-01-23,,success,,1,1,billing_sys,2024-02-02 00:00:00,
PMT000949,INV00400,AC087,SUB00926,61.77,usd,1.0037,61.06,3.07,card,braintree,reversal,1,2,2023-11-25 00:00:00,2023-11-23,,,reversed,0.0,0,0,manual,2023-12-03 00:00:00,retry attempt
PMT000950,INV00117,AC007,SUB01157,341.3,,0.9768,337.05,3.7,card,adyen,charge,0,3,2024-02-11 00:00:00,2024-02-10,,,reversed,0.0,0,0,billing_sys,2024-02-13 00:00:00,customer dispute
PMT000951,INV00318,AC164,SUB00114,0.0,usd,1.0012,19.96,1.19,card,adyen,charge,0,3,2024-06-17 00:00:00,2024-06-18,,,failed,,1,1,crm,2024-06-27 00:00:00,
PMT000952,,AC063,SUB00271,254.97,,,,3.75,card,stripe,charge,1,4,2024-07-03 00:00:00,,,,success,,1,0,billing_sys,2024-07-03 00:00:00,
PMT000953,INV00079,AC173,SUB00249,0.0,,,19.419999999999998,2.83,card,braintree,reversal,1,2,2023-08-29 00:00:00,2023-08-29,,,failed,,0,1,manual,2023-09-06 00:00:00,
PMT000954,INV00264,AC179,SUB00104,26.16,,0.9827,24.82,1.83,card,braintree,reversal,1,1,2023-11-10 00:00:00,2023-11-15,,,pending,1.0,0,1,billing_sys,2023-11-11 00:00:00,
PMT000955,INV00484,AC037,SUB00705,133.47,EUR,0.846,,2.14,card,stripe,refund,1,1,2023-03-24 00:00:00,2023-03-26,,,pending,,1,0,crm,2023-03-27 00:00:00,
PMT000956,INV00026,AC096,SUB00425,193.93,,,189.67000000000002,2.39,paypal,stripe,charge,0,2,2023-12-29 00:00:00,2024-01-02,2024-01-01,,reversed,,1,1,billing_sys,2024-01-02 00:00:00,manual fix
PMT000957,INV00114,AC019,SUB00853,113.11,USD,0.8696,111.24,1.48,bank,stripe,reversal,1,4,2024-02-05 00:00:00,2024-02-09,2024-02-08,,pending,1.0,1,1,billing_sys,2024-02-09 00:00:00,customer dispute
PMT000958,INV00222,AC097,SUB00474,298.61,USD,,296.18,3.02,bank,adyen,reversal,0,1,2023-11-17 00:00:00,2023-11-21,,,reversed,,0,0,manual,2023-11-26 00:00:00,
PMT000959,,AC068,,301.16,usd,0.8328,300.52000000000004,0.78,stripe_cc,stripe,reversal,0,1,2024-11-08 00:00:00,,,2024-11-19,pending,0.0,1,1,manual,2024-11-08 00:00:00,customer dispute
PMT000960,INV00489,AC073,SUB00920,419.07,USD,1.1719,,2.45,card,adyen,reversal,1,3,2023-12-09 00:00:00,2023-12-14,,,pending,1.0,0,0,billing_sys,2023-12-15 00:00:00,
PMT000961,INV00250,AC025,SUB00410,479.0,USD,,474.22,4.16,stripe_cc,stripe,reversal,1,1,2024-05-19 00:00:00,2024-05-20,,,pending,1.0,1,0,crm,2024-05-27 00:00:00,
PMT000962,INV00171,AC179,,265.15,usd,0.8052,,4.96,paypal,stripe,reversal,0,1,2023-03-14 00:00:00,2023-03-13,,,success,,0,1,billing_sys,2023-03-17 00:00:00,
PMT000963,INV00689,AC042,SUB00606,158.68,EUR,0.9332,155.21,4.52,bank,braintree,reversal,0,2,2024-04-26 00:00:00,2024-04-29,,2024-04-28,success,1.0,0,0,billing_sys,2024-05-01 00:00:00,manual fix
PMT000964,INV00900,AC018,SUB00521,0.0,,1.1592,351.25,3.52,bank,braintree,charge,1,1,2023-04-19 00:00:00,2023-04-24,,2023-05-09,failed,,1,0,manual,2023-04-28 00:00:00,manual fix
PMT000965,INV00322,AC100,,279.66,USD,0.8035,277.31,2.0,paypal,braintree,charge,1,3,2024-01-02 00:00:00,2024-01-04,2024-01-03,,pending,,1,0,manual,2024-01-06 00:00:00,
PMT000966,INV00779,AC024,SUB01041,0.0,USD,,315.04,2.35,stripe_cc,adyen,charge,1,2,2024-07-29 00:00:00,2024-07-29,,,failed,,0,1,billing_sys,2024-07-31 00:00:00,manual fix
PMT000967,INV00538,AC059,SUB00126,472.82,,0.8983,470.65,1.54,card,stripe,reversal,0,3,2023-05-16 00:00:00,2023-05-16,,,success,0.0,1,1,billing_sys,2023-05-26 00:00:00,
PMT000968,INV00360,AC180,SUB00187,187.09,USD,1.0059,182.19,2.08,paypal,stripe,reversal,1,1,2023-06-11 00:00:00,2023-06-13,,,pending,1.0,0,0,billing_sys,2023-06-18 00:00:00,
PMT000969,INV00639,AC015,SUB00367,420.19,,1.067,419.84,3.22,paypal,adyen,refund,1,2,2023-11-24 00:00:00,2023-11-26,,,success,,0,0,manual,2023-11-26 00:00:00,retry attempt
PMT000970,INV00794,AC043,SUB00479,333.66,usd,0.8373,329.49,3.13,bank,braintree,reversal,0,2,2024-05-06 00:00:00,2024-05-10,,,reversed,1.0,0,1,manual,2024-05-16 00:00:00,retry attempt
PMT000971,INV00196,AC052,SUB01060,0.0,usd,0.9029,258.12,4.79,stripe_cc,adyen,reversal,1,1,2023-10-29 00:00:00,2023-10-27,,,failed,1.0,1,0,crm,2023-11-01 00:00:00,
PMT000972,,AC069,,279.47,USD,0.939,275.21000000000004,3.17,paypal,braintree,refund,1,1,2023-06-30 00:00:00,2023-07-04,,,pending,1.0,1,1,crm,2023-07-03 00:00:00,manual fix
PMT000973,INV00822,AC141,SUB00010,167.43,USD,1.1193,166.75,2.54,stripe_cc,stripe,refund,1,4,2024-09-07 00:00:00,2024-09-06,,,pending,,1,1,crm,2024-09-16 00:00:00,
PMT000974,INV00888,AC111,SUB00175,57.71,EUR,1.1633,,4.82,bank,braintree,refund,1,1,2024-09-17 00:00:00,2024-09-19,,,success,1.0,1,1,crm,2024-09-22 00:00:00,
PMT000975,INV00300,AC067,SUB00371,344.68,usd,,339.85,3.05,stripe_cc,braintree,reversal,1,1,2024-10-30 00:00:00,2024-11-02,2024-11-02,,reversed,1.0,1,0,manual,2024-11-04 00:00:00,customer dispute
PMT000976,INV00815,AC144,SUB00966,72.18,usd,1.1206,,4.79,bank,adyen,charge,0,3,2024-02-23 00:00:00,2024-02-24,,,pending,1.0,1,0,crm,2024-02-27 00:00:00,
PMT000977,INV00417,AC144,SUB00790,0.0,usd,0.9403,,4.2,card,stripe,charge,1,4,2023-03-15 00:00:00,2023-03-19,,,failed,0.0,0,0,crm,2023-03-25 00:00:00,
PMT000978,INV00778,AC122,,247.41,usd,0.966,,0.97,stripe_cc,stripe,refund,1,3,2024-01-13 00:00:00,2024-01-13,,,pending,,1,1,manual,2024-01-22 00:00:00,customer dispute
PMT000979,INV00696,AC108,,0.0,USD,0.8879,,2.23,paypal,adyen,refund,1,4,2023-09-08 00:00:00,2023-09-09,2023-09-08,,failed,1.0,0,1,billing_sys,2023-09-14 00:00:00,customer dispute
PMT000980,INV00272,AC127,SUB00767,451.36,EUR,1.06,447.16,3.56,bank,braintree,refund,0,4,2024-07-05 00:00:00,2024-07-08,,,reversed,1.0,0,0,crm,2024-07-11 00:00:00,customer dispute
PMT000981,INV00364,AC021,SUB00912,79.4,EUR,,,1.59,stripe_cc,stripe,reversal,0,1,2024-03-05 00:00:00,2024-03-10,,,reversed,0.0,0,0,manual,2024-03-09 00:00:00,
PMT000982,INV00352,AC063,SUB00684,79.26,,0.9368,,1.0,bank,adyen,refund,0,1,2024-02-23 00:00:00,2024-02-26,,,pending,0.0,1,1,billing_sys,2024-03-03 00:00:00,
PMT000983,INV00080,AC021,SUB01028,294.53,,1.1974,,0.51,paypal,braintree,charge,1,3,2023-03-13 00:00:00,2023-03-11,,,pending,0.0,1,1,crm,2023-03-20 00:00:00,customer dispute
PMT000984,INV00422,AC103,SUB00786,143.93,usd,0.8063,143.26000000000002,2.02,paypal,stripe,reversal,0,3,2023-04-06 00:00:00,2023-04-10,,,reversed,,0,0,billing_sys,2023-04-08 00:00:00,
PMT000985,INV00697,AC062,SUB00865,13.59,usd,0.8268,,0.34,card,braintree,refund,1,1,2023-07-10 00:00:00,2023-07-15,,,pending,1.0,1,0,billing_sys,2023-07-18 00:00:00,
PMT000986,INV00886,AC078,SUB00006,173.09,usd,0.905,,4.65,bank,braintree,charge,1,2,2023-04-03 00:00:00,2023-04-05,,,pending,0.0,1,1,crm,2023-04-10 00:00:00,customer dispute
PMT000987,INV00193,AC003,,459.74,EUR,,454.89,3.86,card,adyen,charge,1,2,2023-11-06 00:00:00,2023-11-05,,,success,1.0,1,1,manual,2023-11-15 00:00:00,
PMT000988,INV00568,AC097,SUB01063,0.0,USD,0.9381,485.79,1.03,card,braintree,charge,1,1,2024-08-14 00:00:00,2024-08-16,,,failed,,0,0,billing_sys,2024-08-22 00:00:00,
PMT000989,INV00161,AC027,SUB00758,0.0,,0.8969,490.84000000000003,2.94,card,stripe,charge,1,2,2023-09-22 00:00:00,2023-09-26,2023-09-23,,failed,0.0,1,0,billing_sys,2023-09-26 00:00:00,customer dispute
PMT000990,INV00056,AC017,SUB00080,322.35,usd,,322.3,2.2,card,braintree,reversal,0,1,2023-04-01 00:00:00,2023-04-02,,,pending,,1,1,manual,2023-04-09 00:00:00,manual fix
PMT000991,INV00820,AC079,SUB00622,420.51,USD,1.0968,,2.96,bank,adyen,reversal,1,3,2024-11-10 00:00:00,2024-11-13,,,reversed,1.0,1,0,manual,2024-11-11 00:00:00,
PMT000992,INV00096,AC005,,491.19,usd,,487.19,0.62,bank,adyen,reversal,0,2,2024-03-05 00:00:00,2024-03-04,,,reversed,,1,1,manual,2024-03-11 00:00:00,retry attempt
PMT000993,,AC050,SUB01017,0.0,USD,0.8044,193.12,4.0,paypal,adyen,charge,0,4,2024-10-27 00:00:00,,,,failed,0.0,0,0,billing_sys,2024-10-27 00:00:00,customer dispute
PMT000994,INV00126,AC038,SUB00181,0.0,EUR,1.1604,129.11,4.98,card,braintree,charge,1,1,2023-10-01 00:00:00,2023-10-04,,,failed,0.0,1,0,billing_sys,2023-10-03 00:00:00,manual fix
PMT000995,INV00824,AC103,SUB00699,443.77,USD,0.8093,440.59999999999997,4.86,paypal,adyen,refund,1,2,2023-01-14 00:00:00,,,,pending,1.0,1,1,crm,2023-01-16 00:00:00,retry attempt
PMT000996,INV00714,AC158,SUB00487,224.18,USD,,223.92000000000002,3.24,bank,braintree,charge,0,1,2024-06-11 00:00:00,2024-06-16,,,reversed,0.0,1,0,crm,2024-06-18 00:00:00,
PMT000997,INV00213,AC085,,0.0,EUR,1.0084,305.79,3.65,bank,braintree,reversal,1,3,2023-10-11 00:00:00,,,2023-10-30,failed,,0,1,crm,2023-10-20 00:00:00,
PMT000998,INV00754,AC105,SUB00116,123.49,EUR,0.8504,121.02,4.04,paypal,braintree,reversal,1,4,2024-01-06 00:00:00,2024-01-07,,,pending,1.0,1,0,manual,2024-01-08 00:00:00,manual fix
PMT000999,INV00114,AC135,,453.59,usd,0.8167,451.02,2.14,paypal,braintree,refund,1,4,2024-11-10 00:00:00,2024-11-10,,,success,,0,1,crm,2024-11-15 00:00:00,
PMT001000,INV00082,AC060,SUB00411,289.39,USD,0.929,285.45,1.65,bank,braintree,reversal,1,3,2023-08-13 00:00:00,2023-08-18,,,reversed,1.0,1,0,manual,2023-08-14 00:00:00,manual fix
PMT001001,INV00124,AC167,,82.46,,0.9339,80.42999999999999,3.94,card,adyen,reversal,1,3,2024-06-23 00:00:00,2024-06-27,,,reversed,,1,1,manual,2024-07-02 00:00:00,customer dispute
PMT001002,,AC029,SUB00393,0.0,USD,,175.85,3.26,bank,stripe,refund,0,2,2023-09-01 00:00:00,2023-08-30,,2023-09-08,failed,,0,1,manual,2023-09-10 00:00:00,retry attempt
PMT001003,INV00051,AC022,SUB01037,384.31,USD,,383.33,1.5,card,stripe,refund,0,4,2024-05-06 00:00:00,2024-05-10,,2024-05-23,reversed,1.0,1,1,manual,2024-05-13 00:00:00,
PMT001004,INV00403,AC011,SUB00896,0.0,,1.1726,10.8,3.5,stripe_cc,stripe,charge,1,2,2023-12-21 00:00:00,2023-12-24,,,failed,,1,0,billing_sys,2023-12-30 00:00:00,retry attempt
PMT001005,INV00374,AC011,,0.0,USD,1.1797,459.51,4.25,bank,braintree,charge,0,4,2024-06-27 00:00:00,2024-06-30,,,failed,1.0,0,0,billing_sys,2024-07-03 00:00:00,retry attempt
PMT001006,INV00405,AC001,SUB00046,201.84,,0.8329,199.03,2.85,card,braintree,reversal,0,4,2024-03-02 00:00:00,2024-03-04,,,pending,1.0,0,0,manual,2024-03-12 00:00:00,manual fix
PMT001007,INV00440,AC071,SUB00365,0.0,usd,1.0576,84.4,2.2,stripe_cc,adyen,refund,1,1,2023-11-03 00:00:00,2023-11-02,,,failed,1.0,1,1,manual,2023-11-12 00:00:00,manual fix
