subtotal_amt,billing_period_start,created_at,currency,line_item_cnt,invoice_id,invoice_date,invoice_status,amount_paid,discount_amt,paid_dt,invoice_num,writeoff_flg,acct_id,subscription_id,billing_period_end,total_amt,amount_due,billing_freq_cd,due_dt,proration_flg,tax_amt
49.0,2020-05-01,2020-05-01,,3.0,929,2020-05-02,failed,99.0,10.0,,INV-599650,True,AC164,104,2020-05-31,29.0,29.0,annual,2020-11-15,,0.0
199.0,2022-06-16,2022-06-16,EUR,2.0,930,2022-06-17,paid,0.0,20.0,,INV-903510,True,AC128,292,2022-07-16,181.9,29.0,Y,2021-08-31,False,2.9
199.0,2021-10-26,2021-10-26,,,931,2021-10-27,unpaid,49.0,20.0,,INV-746302,,AC107,424,2021-11-25,49.0,49.0,monthly,2023-10-31,,
49.0,2023-02-24,2023-02-24,,3.0,932,2023-02-25,failed,49.0,,2020-04-24,INV-782627,,AC149,91,2023-03-26,99.0,,Y,2023-07-15,,4.9
199.0,2023-02-14,2023-02-14,EUR,,933,2023-02-15,paid,29.0,10.0,,INV-648639,,AC032,544,2023-03-16,,99.0,,2022-09-20,,
49.0,2024-11-18,2024-11-18,EUR,0.0,934,2024-11-19,unpaid,0.0,5.0,2024-05-12,INV-478662,,AC009,322,2024-12-18,46.9,99.0,annual,2020-10-24,True,2.9
99.0,2021-10-19,2021-10-19,,1.0,935,2021-10-20,failed,0.0,10.0,,INV-363007,False,AC149,480,2021-11-18,93.9,49.0,,2024-05-08,,4.9
29.0,2021-02-11,2021-02-11,USD,2.0,936,2021-02-12,unpaid,,5.0,,INV-242485,True,AC030,266,2021-03-13,26.9,99.0,,2021-05-12,False,2.9
99.0,2020-09-01,2020-09-01,usd,0.0,937,2020-09-02,paid,0.0,10.0,2023-02-05,INV-475947,False,AC045,421,2020-10-01,93.9,,M,,,4.9
29.0,2024-08-30,2024-08-30,,1.0,938,2024-08-31,paid,,5.0,,INV-890099,False,AC172,542,2024-09-29,26.9,29.0,monthly,2020-08-29,True,2.9
49.0,2023-03-04,2023-03-04,,1.0,939,2023-03-05,Paid,,20.0,,INV-160879,True,AC053,448,2023-04-03,38.9,29.0,,2020-04-09,False,9.9
199.0,2021-08-01,2021-08-01,USD,0.0,940,2021-08-02,paid,29.0,5.0,,INV7331,False,AC077,342,2021-08-31,,29.0,M,2021-07-09,True,
,2022-12-25,2022-12-25,usd,3.0,941,2022-12-26,unpaid,,20.0,2020-08-14,INV2567,True,AC123,163,2023-01-24,49.0,29.0,annual,2024-09-02,,
49.0,2024-03-19,2024-03-19,usd,2.0,942,2024-03-20,Paid,99.0,10.0,2021-11-04,INV-506849,True,AC089,75,2024-04-18,48.9,,M,2020-11-26,,9.9
199.0,2024-02-22,2024-02-22,EUR,2.0,943,2024-02-23,failed,29.0,20.0,2023-10-19,INV-814403,,AC174,156,2024-03-23,181.9,99.0,,,True,2.9
99.0,2022-07-18,2022-07-18,usd,0.0,944,2022-07-19,failed,29.0,0.0,,INV-505853,True,AC177,541,2022-08-17,101.9,,M,,True,2.9
99.0,2020-01-14,2020-01-14,EUR,3.0,945,2020-01-15,failed,29.0,20.0,,INV-283762,False,AC033,400,2020-02-13,88.9,29.0,M,2021-03-27,,9.9
,2022-05-24,2022-05-24,,1.0,946,2022-05-25,Paid,49.0,5.0,2021-03-15,INV-787017,False,AC116,155,2022-06-23,,99.0,M,2024-12-27,,0.0
,2023-08-31,2023-08-31,EUR,3.0,947,2023-09-01,unpaid,,10.0,,INV-487876,,AC149,206,2023-09-30,99.0,99.0,Y,2022-12-17,True,9.9
99.0,2024-05-02,2024-05-02,EUR,3.0,948,2024-05-03,paid,99.0,,2021-09-30,INV-895639,,,152,2024-06-01,,49.0,,2023-03-20,False,2.9
29.0,2020-02-23,2020-02-23,,,949,2020-02-24,paid,49.0,,2023-09-12,INV-272863,True,AC059,547,2020-03-24,,29.0,monthly,2020-09-14,,4.9
,2021-11-01,2021-11-01,EUR,0.0,950,2021-11-02,failed,49.0,10.0,2024-06-14,INV3486,False,AC022,323,2021-12-01,49.0,49.0,Y,,,
49.0,2020-11-30,2020-11-30,EUR,3.0,951,2020-12-01,failed,49.0,10.0,,INV-936717,,AC038,435,2020-12-30,48.9,99.0,monthly,2021-06-01,,9.9
199.0,2020-02-25,2020-02-25,usd,3.0,952,2020-02-26,paid,29.0,20.0,,INV4713,False,,141,2020-03-26,179.0,,,2024-06-02,,0.0
99.0,2022-06-28,2022-06-28,usd,0.0,953,2022-06-29,Paid,29.0,,2023-02-27,INV-244884,True,AC174,214,2022-07-28,,,monthly,2022-02-15,False,9.9
49.0,2022-03-28,2022-03-28,USD,2.0,954,2022-03-29,paid,0.0,0.0,,INV-435311,,AC050,204,2022-04-27,,49.0,Y,2021-04-05,,9.9
29.0,2020-12-24,2020-12-24,EUR,3.0,955,2020-12-25,paid,49.0,0.0,2020-04-09,INV-513892,,AC119,519,2021-01-23,33.9,29.0,Y,2024-08-10,,4.9
199.0,2022-09-28,2022-09-28,EUR,2.0,956,2022-09-29,unpaid,0.0,0.0,,INV-608280,,AC069,367,2022-10-28,199.0,99.0,Y,2024-11-08,True,0.0
49.0,2020-07-04,2020-07-04,,2.0,957,2020-07-05,paid,0.0,0.0,2024-05-23,INV9927,,AC157,520,2020-08-03,53.9,99.0,M,2023-08-19,,4.9
29.0,2022-07-24,2022-07-24,usd,1.0,958,2022-07-25,Paid,0.0,5.0,,INV-698965,True,AC127,17,2022-08-23,24.0,29.0,M,2022-09-25,False,0.0
199.0,2024-10-22,2024-10-22,,0.0,959,2024-10-23,paid,99.0,10.0,2024-03-09,INV-722893,True,AC118,103,2024-11-21,189.0,99.0,monthly,2021-03-16,,0.0
99.0,2022-06-08,2022-06-08,usd,3.0,960,2022-06-09,Paid,29.0,,2020-11-29,INV-917271,True,AC103,308,2022-07-08,,49.0,Y,2024-06-10,,9.9
99.0,2020-02-02,2020-02-02,EUR,2.0,961,2020-02-03,unpaid,29.0,,,INV-342678,False,AC002,282,2020-03-03,,99.0,,,True,
49.0,2020-12-29,2020-12-29,EUR,3.0,962,2020-12-30,unpaid,,5.0,,INV-141664,False,AC139,10,2021-01-28,,49.0,monthly,2021-11-15,,
49.0,2023-11-24,2023-11-24,EUR,1.0,963,2023-11-25,failed,29.0,,,INV-355448,False,AC139,482,2023-12-24,,29.0,,2020-07-26,True,9.9
49.0,2022-01-31,2022-01-31,EUR,,964,2022-02-01,unpaid,0.0,10.0,2021-08-23,INV7237,True,AC096,425,2022-03-02,43.9,49.0,annual,2021-12-22,,4.9
99.0,2022-11-28,2022-11-28,USD,3.0,965,2022-11-29,unpaid,99.0,0.0,2021-05-27,INV-822437,True,,156,2022-12-28,103.9,49.0,monthly,2024-07-27,,4.9
49.0,2020-03-02,2020-03-02,usd,1.0,966,2020-03-03,failed,99.0,0.0,,INV-607269,,AC164,510,2020-04-01,49.0,49.0,monthly,2021-10-20,False,0.0
49.0,2024-09-19,2024-09-19,USD,0.0,967,2024-09-20,failed,29.0,10.0,2023-05-14,INV-123558,True,AC175,272,2024-10-19,,99.0,M,,True,
,2020-02-28,2020-02-28,usd,2.0,968,2020-02-29,paid,49.0,0.0,2020-10-08,INV-510888,,AC140,482,2020-03-29,,29.0,M,2022-01-31,True,4.9
99.0,2023-01-09,2023-01-09,USD,1.0,969,2023-01-10,paid,49.0,5.0,,INV-736318,,AC017,387,2023-02-08,98.9,49.0,monthly,2020-03-10,,4.9
199.0,2021-12-15,2021-12-15,USD,,970,2021-12-16,paid,0.0,10.0,2023-08-25,INV-277236,,AC083,229,2022-01-14,,29.0,annual,2024-06-01,,9.9
,2022-09-01,2022-09-01,usd,1.0,971,2022-09-02,unpaid,,20.0,,INV-336153,,AC058,476,2022-10-01,49.0,,,2021-04-09,,9.9
49.0,2024-10-20,2024-10-20,usd,3.0,972,2024-10-21,failed,0.0,10.0,2021-05-01,INV-700460,False,AC047,1,2024-11-19,,99.0,,2021-05-15,False,
29.0,2020-09-19,2020-09-19,USD,3.0,973,2020-09-20,Paid,,10.0,2020-11-13,INV-887432,False,AC006,331,2020-10-19,,99.0,annual,2021-04-04,,
199.0,2022-10-06,2022-10-06,EUR,1.0,974,2022-10-07,unpaid,49.0,20.0,2023-08-28,INV-380812,False,AC051,201,2022-11-05,29.0,49.0,monthly,,True,2.9
99.0,2021-04-06,2021-04-06,,1.0,975,2021-04-07,paid,0.0,0.0,2021-10-22,INV-765601,,AC158,85,2021-05-06,99.0,29.0,,2020-10-07,,0.0
99.0,2021-05-26,2021-05-26,,3.0,976,2021-05-27,failed,49.0,5.0,2024-05-03,INV-739164,True,AC018,232,2021-06-25,98.9,99.0,annual,2020-06-26,True,4.9
,2023-12-26,2023-12-26,,,977,2023-12-27,Paid,49.0,0.0,2020-10-28,INV-453350,,AC064,474,2024-01-25,,99.0,,2020-03-24,,4.9
49.0,2022-02-06,2022-02-06,USD,0.0,978,2022-02-07,unpaid,0.0,5.0,,INV8017,,AC022,149,2022-03-08,44.0,29.0,annual,2024-07-01,False,0.0
29.0,2021-01-08,2021-01-08,EUR,2.0,979,2021-01-09,unpaid,29.0,10.0,2020-08-07,INV-265966,False,AC009,15,2021-02-07,29.0,49.0,M,2021-12-03,True,9.9
49.0,2022-03-23,2022-03-23,usd,0.0,980,2022-03-24,Paid,,20.0,2021-07-29,INV5432,,AC077,331,2022-04-22,,29.0,M,2024-06-12,False,4.9
,2024-10-22,2024-10-22,usd,0.0,981,2024-10-23,Paid,,0.0,,INV-956780,,AC112,353,2024-11-21,,49.0,annual,2020-02-19,True,2.9
,2021-03-15,2021-03-15,usd,3.0,982,2021-03-16,paid,,5.0,2023-08-28,INV-992798,,,465,2021-04-14,,99.0,Y,2022-12-20,True,0.0
99.0,2024-03-05,2024-03-05,EUR,0.0,983,2024-03-06,failed,99.0,10.0,,INV-293633,False,,287,2024-04-04,91.9,99.0,M,2020-10-08,,2.9
29.0,2021-11-29,2021-11-29,,3.0,984,2021-11-30,failed,29.0,20.0,,INV-584499,True,AC090,500,2021-12-29,99.0,,,2023-01-15,,
29.0,2020-05-09,2020-05-09,EUR,2.0,985,2020-05-10,paid,29.0,0.0,2024-07-30,INV-754469,True,AC128,375,2020-06-08,38.9,,Y,2021-02-11,,9.9
49.0,2021-04-10,2021-04-10,,1.0,986,2021-04-11,unpaid,29.0,,,INV-244613,False,AC013,469,2021-05-10,,29.0,Y,2021-01-31,True,2.9
49.0,2024-11-23,2024-11-23,usd,3.0,987,2024-11-24,paid,0.0,,2022-01-09,INV-375417,True,,356,2024-12-23,,99.0,annual,2024-08-20,,0.0
,2024-11-10,2024-11-10,EUR,,988,2024-11-11,unpaid,0.0,20.0,2021-04-22,INV3396,,AC168,517,2024-12-10,,49.0,M,,,0.0
199.0,2024-09-16,2024-09-16,,1.0,989,2024-09-17,unpaid,49.0,,2023-03-23,INV-584119,,AC148,228,2024-10-16,29.0,29.0,M,2023-05-13,,4.9
29.0,2023-02-26,2023-02-26,,2.0,990,2023-02-27,unpaid,,20.0,2021-06-12,INV-276516,,AC037,544,2023-03-28,49.0,29.0,M,2024-01-01,False,2.9
49.0,2023-11-21,2023-11-21,EUR,2.0,991,2023-11-22,paid,99.0,,,INV-426923,,AC097,544,2023-12-21,,49.0,,2020-04-25,False,0.0
199.0,2023-10-25,2023-10-25,usd,2.0,992,2023-10-26,unpaid,49.0,10.0,2021-12-25,INV-805996,False,AC142,170,2023-11-24,189.0,49.0,monthly,2022-01-31,False,0.0
,2021-07-24,2021-07-24,usd,1.0,993,2021-07-25,Paid,99.0,0.0,,INV-240999,True,AC028,51,2021-08-23,,,monthly,2024-06-29,,2.9
,2022-09-02,2022-09-02,,3.0,994,2022-09-03,paid,49.0,,,INV-272520,False,AC106,480,2022-10-02,,99.0,annual,2021-01-20,True,
199.0,2020-06-02,2020-06-02,USD,1.0,995,2020-06-03,paid,49.0,20.0,2023-02-08,INV-770402,True,AC153,258,2020-07-02,179.0,99.0,M,2021-03-30,False,0.0
99.0,2024-03-26,2024-03-26,usd,1.0,996,2024-03-27,unpaid,49.0,,,INV-609072,,AC134,421,2024-04-25,,49.0,monthly,2022-08-25,True,4.9
199.0,2024-04-14,2024-04-14,usd,0.0,997,2024-04-15,Paid,49.0,5.0,,INV-328242,True,AC026,249,2024-05-14,194.0,,M,2023-05-15,,0.0
199.0,2023-04-26,2023-04-26,USD,,998,2023-04-27,unpaid,99.0,10.0,2022-09-04,INV-438206,,AC121,199,2023-05-26,191.9,49.0,Y,2020-01-15,False,2.9
99.0,2021-07-19,2021-07-19,EUR,3.0,999,2021-07-20,unpaid,29.0,20.0,2024-10-29,INV6638,True,AC062,144,2021-08-18,,,monthly,2023-05-27,True,
199.0,2022-06-27,2022-06-27,USD,3.0,1000,2022-06-28,paid,99.0,20.0,2023-08-31,INV-371869,True,AC109,146,2022-07-27,181.9,99.0,M,2024-11-03,False,2.9
,2022-12-02,2022-12-02,usd,3.0,1001,2022-12-03,unpaid,,0.0,2021-02-24,INV-358451,True,AC008,319,2023-01-01,,29.0,Y,2022-01-31,False,4.9
199.0,2023-09-14,2023-09-14,usd,2.0,1002,2023-09-15,unpaid,29.0,5.0,2024-11-21,INV-152760,False,AC176,449,2023-10-14,203.9,99.0,,2023-09-01,,9.9
199.0,2020-05-24,2020-05-24,usd,,1003,2020-05-25,failed,29.0,5.0,2020-03-04,INV-769036,False,,350,2020-06-23,29.0,99.0,M,2023-03-27,False,0.0
199.0,2020-08-19,2020-08-19,EUR,2.0,1004,2020-08-20,Paid,,5.0,2020-09-08,INV-701433,,AC103,478,2020-09-18,,,annual,2022-04-23,False,0.0
,2024-04-02,2024-04-02,USD,3.0,1005,2024-04-03,paid,,0.0,2020-06-28,INV-133912,True,AC006,299,2024-05-02,,49.0,monthly,2021-12-07,,0.0
,2024-02-07,2024-02-07,usd,1.0,1006,2024-02-08,Paid,0.0,5.0,,INV-646576,False,AC063,372,2024-03-08,,49.0,monthly,2023-03-04,,
,2020-04-26,2020-04-26,,,1007,2020-04-27,failed,99.0,20.0,2022-07-15,INV-625545,,AC143,108,2020-05-26,,99.0,Y,2022-01-10,False,
49.0,2022-05-09,2022-05-09,USD,3.0,1008,2022-05-10,paid,29.0,5.0,2020-02-08,INV-123285,True,AC061,258,2022-06-08,48.9,99.0,M,2023-09-09,False,4.9
29.0,2023-12-31,2023-12-31,usd,3.0,1009,2024-01-01,unpaid,,5.0,2022-09-16,INV-675075,,AC107,498,2024-01-30,29.0,49.0,Y,,True,
49.0,2023-04-25,2023-04-25,usd,1.0,1010,2023-04-26,Paid,29.0,20.0,2020-08-11,INV-415728,,AC041,445,2023-05-25,33.9,99.0,monthly,2024-07-16,False,4.9
49.0,2023-05-27,2023-05-27,USD,0.0,1011,2023-05-28,paid,29.0,20.0,,INV-180874,False,AC048,532,2023-06-26,29.0,,,2024-01-02,True,0.0
99.0,2023-03-24,2023-03-24,,2.0,1012,2023-03-25,Paid,49.0,10.0,2021-02-14,INV-538602,False,AC014,98,2023-04-23,89.0,29.0,M,2024-03-16,False,0.0
29.0,2024-07-27,2024-07-27,usd,,1013,2024-07-28,Paid,99.0,10.0,,INV-419494,True,AC178,404,2024-08-26,21.9,29.0,Y,,False,2.9
49.0,2023-03-20,2023-03-20,usd,0.0,1014,2023-03-21,paid,0.0,,,INV-461378,True,AC173,536,2023-04-19,,29.0,Y,,False,9.9
,2021-03-18,2021-03-18,USD,1.0,1015,2021-03-19,failed,99.0,20.0,2024-04-15,INV-393571,,AC084,186,2021-04-17,,29.0,monthly,2021-04-03,,9.9
199.0,2022-04-24,2022-04-24,,0.0,1016,2022-04-25,failed,99.0,0.0,2023-04-27,INV-735070,,AC089,30,2022-05-24,203.9,,monthly,2021-08-28,,4.9
199.0,2021-12-22,2021-12-22,USD,1.0,1017,2021-12-23,failed,0.0,5.0,,INV-787782,False,AC149,255,2022-01-21,198.9,99.0,Y,2023-08-06,,4.9
99.0,2022-07-27,2022-07-27,,2.0,1018,2022-07-28,Paid,49.0,5.0,,INV-997736,,AC003,270,2022-08-26,96.9,49.0,monthly,2020-01-06,True,2.9
29.0,2024-03-22,2024-03-22,USD,,1019,2024-03-23,failed,0.0,0.0,2022-07-07,INV-580347,False,AC092,357,2024-04-21,49.0,49.0,,2023-01-03,True,9.9
199.0,2021-12-21,2021-12-21,USD,3.0,1020,2021-12-22,paid,99.0,20.0,,INV2666,,AC120,234,2022-01-20,181.9,99.0,,2022-05-26,,2.9
99.0,2023-08-02,2023-08-02,usd,0.0,1021,2023-08-03,unpaid,,20.0,2022-11-04,INV8733,,AC169,416,2023-09-01,88.9,99.0,monthly,2021-11-08,True,9.9
29.0,2024-03-29,2024-03-29,usd,2.0,1022,2024-03-30,failed,99.0,,2020-11-11,INV8714,False,AC052,392,2024-04-28,29.0,49.0,,2023-08-13,False,0.0
199.0,2021-11-21,2021-11-21,EUR,3.0,1023,2021-11-22,failed,49.0,5.0,2020-12-28,INV1160,False,AC011,449,2021-12-21,203.9,99.0,,2020-12-03,False,9.9
49.0,2020-02-02,2020-02-02,,3.0,1024,2020-02-03,failed,,,,INV-657003,,AC126,115,2020-03-03,,49.0,monthly,2022-01-09,False,2.9
49.0,2024-03-29,2024-03-29,USD,2.0,1025,2024-03-30,unpaid,,10.0,,INV-857564,,AC132,183,2024-04-28,48.9,,monthly,2024-05-08,False,9.9
99.0,2020-07-10,2020-07-10,EUR,3.0,1026,2020-07-11,failed,99.0,20.0,2020-08-08,INV-222261,False,AC069,93,2020-08-09,81.9,,M,2021-09-02,True,2.9
49.0,2022-12-27,2022-12-27,usd,0.0,1027,2022-12-28,paid,49.0,20.0,,INV-691652,,AC113,363,2023-01-26,38.9,,monthly,2022-02-16,False,9.9
99.0,2024-09-26,2024-09-26,EUR,1.0,1028,2024-09-27,Paid,99.0,,2023-10-12,INV-136676,True,AC163,301,2024-10-26,,29.0,M,2024-01-21,False,4.9
49.0,2024-08-18,2024-08-18,EUR,3.0,1029,2024-08-19,failed,,5.0,2021-10-17,INV-966513,True,AC023,42,2024-09-17,29.0,49.0,M,,,
,2020-02-23,2020-02-23,EUR,0.0,1030,2020-02-24,unpaid,49.0,10.0,2023-01-25,INV-856499,True,AC052,507,2020-03-24,,49.0,annual,2020-10-10,False,4.9
49.0,2022-06-20,2022-06-20,,0.0,1031,2022-06-21,unpaid,29.0,10.0,,INV-506751,False,AC140,222,2022-07-20,,49.0,Y,2021-06-06,,4.9
,2020-02-12,2020-02-12,EUR,2.0,1032,2020-02-13,Paid,0.0,5.0,,INV-557987,False,AC036,495,2020-03-13,,,monthly,2021-08-31,True,0.0
49.0,2021-01-16,2021-01-16,usd,,1033,2021-01-17,failed,,10.0,2022-07-05,INV-812326,,,532,2021-02-15,29.0,,M,2023-12-11,True,2.9
29.0,2023-12-18,2023-12-18,,0.0,1034,2023-12-19,failed,0.0,5.0,,INV-937886,,AC180,373,2024-01-17,,99.0,monthly,2024-04-22,True,
49.0,2021-04-25,2021-04-25,EUR,0.0,1035,2021-04-26,failed,29.0,0.0,2023-05-26,INV-801475,True,AC088,328,2021-05-25,58.9,99.0,Y,2023-12-06,True,9.9
49.0,2024-10-27,2024-10-27,usd,,1036,2024-10-28,failed,29.0,0.0,,INV-155145,,AC175,253,2024-11-26,58.9,49.0,,2020-06-17,False,9.9
,2020-08-02,2020-08-02,EUR,,1037,2020-08-03,Paid,,5.0,2022-12-30,INV-510826,True,AC162,234,2020-09-01,,99.0,annual,2020-07-06,True,
49.0,2021-07-05,2021-07-05,usd,3.0,1038,2021-07-06,Paid,,5.0,2021-02-14,INV-859298,False,AC017,55,2021-08-04,,,Y,2020-07-04,True,9.9
99.0,2023-04-25,2023-04-25,USD,,1039,2023-04-26,Paid,49.0,20.0,,INV-712005,True,,447,2023-05-25,81.9,29.0,M,2022-01-25,,2.9
29.0,2023-02-18,2023-02-18,EUR,,1040,2023-02-19,paid,0.0,0.0,2023-04-12,INV-921797,False,AC088,59,2023-03-20,33.9,99.0,,,False,4.9
49.0,2023-10-28,2023-10-28,,2.0,1041,2023-10-29,paid,99.0,10.0,,INV-931028,False,AC044,363,2023-11-27,29.0,29.0,annual,2023-05-19,,9.9
,2024-01-01,2024-01-01,usd,0.0,1042,2024-01-02,unpaid,49.0,10.0,2024-07-30,INV6918,True,AC178,503,2024-01-31,,,Y,2023-12-09,False,2.9
199.0,2023-09-17,2023-09-17,,0.0,1043,2023-09-18,failed,,,,INV-682345,,AC048,463,2023-10-17,,99.0,M,2023-07-06,True,0.0
199.0,2021-04-21,2021-04-21,,3.0,1044,2021-04-22,paid,49.0,,2024-10-25,INV-607616,False,AC062,521,2021-05-21,,,,2024-01-20,,0.0
49.0,2023-06-02,2023-06-02,USD,,1045,2023-06-03,paid,,,2023-02-04,INV-767386,True,AC102,55,2023-07-02,49.0,99.0,,2020-03-21,False,
199.0,2023-06-11,2023-06-11,EUR,3.0,1046,2023-06-12,unpaid,49.0,5.0,,INV-430613,,AC171,66,2023-07-11,203.9,,M,2023-02-26,False,9.9
29.0,2023-05-16,2023-05-16,usd,,1047,2023-05-17,paid,29.0,5.0,,INV-459285,True,AC119,184,2023-06-15,99.0,49.0,M,2023-12-04,False,0.0
199.0,2021-11-10,2021-11-10,usd,0.0,1048,2021-11-11,Paid,0.0,,2020-08-29,INV-947151,True,AC065,92,2021-12-10,99.0,29.0,,2023-08-19,,9.9
,2022-02-19,2022-02-19,EUR,1.0,1049,2022-02-20,paid,99.0,10.0,2021-12-19,INV-344860,False,AC055,486,2022-03-21,,49.0,annual,2023-12-18,True,0.0
,2021-09-29,2021-09-29,,,1050,2021-09-30,Paid,0.0,0.0,,INV-644898,,AC108,364,2021-10-29,49.0,49.0,,2024-10-11,True,2.9
99.0,2020-07-04,2020-07-04,EUR,0.0,1051,2020-07-05,unpaid,0.0,,,INV-262476,,AC072,189,2020-08-03,29.0,99.0,annual,2021-02-02,,2.9
199.0,2021-12-20,2021-12-20,USD,,1052,2021-12-21,failed,0.0,10.0,2023-08-04,INV-755972,False,AC130,84,2022-01-19,29.0,99.0,Y,2024-03-31,True,9.9
99.0,2020-02-11,2020-02-11,USD,,1053,2020-02-12,unpaid,99.0,10.0,2020-09-14,INV-404173,False,AC087,63,2020-03-12,49.0,29.0,,2020-10-29,True,0.0
99.0,2020-01-04,2020-01-04,,1.0,1054,2020-01-05,Paid,29.0,20.0,,INV-336620,,AC126,542,2020-02-03,83.9,29.0,annual,2021-06-13,True,4.9
29.0,2021-09-19,2021-09-19,EUR,0.0,1055,2021-09-20,unpaid,29.0,20.0,2020-02-12,INV-229147,,AC133,29,2021-10-19,49.0,99.0,Y,2021-08-20,False,2.9
49.0,2023-07-27,2023-07-27,EUR,3.0,1056,2023-07-28,failed,,20.0,2023-09-07,INV-858379,True,AC022,511,2023-08-26,99.0,49.0,,2024-06-11,True,0.0
29.0,2020-07-17,2020-07-17,EUR,3.0,1057,2020-07-18,Paid,,,2023-01-17,INV-717504,,AC114,159,2020-08-16,,99.0,,2023-01-29,True,
29.0,2023-12-17,2023-12-17,USD,2.0,1058,2023-12-18,paid,0.0,5.0,,INV-344476,,AC010,182,2024-01-16,28.9,49.0,M,2021-08-19,True,4.9
49.0,2023-01-05,2023-01-05,USD,3.0,1059,2023-01-06,failed,99.0,5.0,,INV-676146,,AC017,124,2023-02-04,48.9,99.0,,2020-03-15,True,4.9
199.0,2023-10-30,2023-10-30,usd,0.0,1060,2023-10-31,unpaid,29.0,0.0,2022-09-26,INV-762956,True,AC118,185,2023-11-29,203.9,49.0,M,2024-11-02,True,4.9
49.0,2023-05-20,2023-05-20,usd,2.0,1061,2023-05-21,Paid,0.0,0.0,2023-08-09,INV4156,,AC149,159,2023-06-19,,99.0,M,2023-05-09,True,
29.0,2020-08-26,2020-08-26,,3.0,1062,2020-08-27,unpaid,49.0,0.0,,INV4038,True,AC038,68,2020-09-25,,99.0,,2024-05-24,False,
49.0,2021-05-05,2021-05-05,USD,1.0,1063,2021-05-06,failed,0.0,,2021-09-06,INV-708876,True,AC137,503,2021-06-04,,49.0,monthly,2020-05-22,,9.9
199.0,2020-04-30,2020-04-30,USD,1.0,1064,2020-05-01,failed,,0.0,,INV-215948,True,,492,2020-05-30,199.0,29.0,,2021-09-11,False,0.0
99.0,2022-12-15,2022-12-15,EUR,2.0,1065,2022-12-16,failed,,10.0,2020-02-17,INV-157177,,AC146,545,2023-01-14,93.9,,annual,2022-05-12,,4.9
199.0,2021-10-18,2021-10-18,,2.0,1066,2021-10-19,Paid,49.0,,,INV-849040,,AC121,139,2021-11-17,,,M,2024-12-31,False,2.9
,2022-04-07,2022-04-07,usd,,1067,2022-04-08,paid,29.0,,2021-10-31,INV-912405,False,,446,2022-05-07,,,monthly,,,0.0
199.0,2022-10-03,2022-10-03,usd,,1068,2022-10-04,Paid,,5.0,2020-05-11,INV-970103,False,AC025,107,2022-11-02,203.9,99.0,M,2022-06-21,,9.9
49.0,2021-09-18,2021-09-18,USD,0.0,1069,2021-09-19,unpaid,29.0,0.0,2020-12-29,INV-394078,True,AC052,510,2021-10-18,29.0,99.0,Y,2024-11-01,False,9.9
49.0,2020-07-01,2020-07-01,USD,1.0,1070,2020-07-02,paid,99.0,10.0,,INV-800237,False,AC012,315,2020-07-31,43.9,49.0,monthly,2023-01-20,False,4.9
49.0,2020-04-06,2020-04-06,,2.0,1071,2020-04-07,paid,49.0,20.0,,INV-897639,True,AC077,311,2020-05-06,31.9,,M,2023-09-24,True,2.9
29.0,2024-08-14,2024-08-14,,3.0,1072,2024-08-15,paid,,0.0,,INV4318,True,AC084,445,2024-09-13,29.0,49.0,M,,False,0.0
99.0,2021-03-15,2021-03-15,EUR,3.0,1073,2021-03-16,failed,49.0,0.0,2020-11-04,INV-202728,True,AC034,102,2021-04-14,49.0,,annual,2023-10-22,False,
199.0,2020-05-29,2020-05-29,USD,1.0,1074,2020-05-30,paid,49.0,10.0,,INV-310058,True,AC056,209,2020-06-28,189.0,,,2022-09-14,False,0.0
99.0,2022-02-20,2022-02-20,USD,1.0,1075,2022-02-21,unpaid,99.0,5.0,2022-09-04,INV-252069,False,AC149,211,2022-03-22,96.9,29.0,Y,2022-02-01,True,2.9
99.0,2023-09-12,2023-09-12,EUR,1.0,1076,2023-09-13,failed,0.0,0.0,,INV-629015,False,AC098,339,2023-10-12,,49.0,M,2024-09-25,False,
199.0,2024-09-11,2024-09-11,EUR,2.0,1077,2024-09-12,unpaid,49.0,,2020-05-05,INV-149239,True,AC145,412,2024-10-11,49.0,29.0,M,2023-01-22,False,9.9
29.0,2023-06-27,2023-06-27,,,1078,2023-06-28,unpaid,,10.0,2021-03-10,INV-439635,False,AC052,265,2023-07-27,,,monthly,2020-12-27,False,
49.0,2023-08-31,2023-08-31,usd,3.0,1079,2023-09-01,Paid,29.0,20.0,,INV-678537,,AC038,280,2023-09-30,,,annual,2023-02-05,True,0.0
199.0,2022-02-11,2022-02-11,,,1080,2022-02-12,paid,0.0,20.0,,INV-325116,,AC015,285,2022-03-13,,49.0,M,2024-08-12,,
199.0,2023-07-07,2023-07-07,EUR,,1081,2023-07-08,unpaid,0.0,20.0,,INV-206698,,AC169,405,2023-08-06,,29.0,annual,2023-10-02,False,
29.0,2020-05-24,2020-05-24,usd,3.0,1082,2020-05-25,paid,49.0,5.0,,INV-697708,,,118,2020-06-23,28.9,29.0,annual,2023-10-28,,4.9
29.0,2021-01-10,2021-01-10,,3.0,1083,2021-01-11,Paid,49.0,20.0,,INV-631079,,AC142,550,2021-02-09,9.0,99.0,annual,,False,0.0
99.0,2021-08-06,2021-08-06,,2.0,1084,2021-08-07,paid,99.0,,,INV-137895,False,AC005,550,2021-09-05,99.0,99.0,,2024-08-01,False,
