sub_id,acct_id,plan_id,plan_cd,usr_id,sub_start_dt,sub_end_dt,cancel_dt,trial_end_dt,sub_status_cd,auto_renew_flg,grace_period_flg,billable_flg,manual_override_flg,mrr_amt,currency_cd,billing_freq_cd,seat_qty,discount_pct,contract_term_mo,last_plan_chg_dt,orig_plan_cd,chg_cnt,linked_sub_id,created_sys_cd,created_ts,last_upd_ts,notes_txt
SUB000806,AC066,PLN0030,enterprise_3,USR00513,2022-10-02,,,2022-10-09,canceled,0,1,0,0,0.0,USD,A,,20.0,12.0,2022-10-20,starter_1,0,,billing,2022-10-02 00:00:00,2024-09-15 00:00:00,manual correction
SUB000807,AC098,PLN0001,enterprise_3,USR00136,2023-01-21,,,,canceled,0,1,0,0,0.0,USD,A,,,24.0,2024-03-16,basic_1,2,,billing,2023-01-21 00:00:00,2023-05-13 00:00:00,
SUB000808,AC052,PLN0035,enterprise_3,USR00746,2023-05-08,,,,canceled,0,1,0,1,0.0,USD,M,1.0,20.0,,2024-01-04,basic_1,2,,crm,2023-05-08 00:00:00,2025-03-04 00:00:00,manual correction
SUB000809,AC137,PLN0022,enterprise_3,USR00516,2021-07-12,,,2021-07-19,active,0,0,1,1,56.74,USD,A,50.0,20.0,1.0,2021-09-24,starter_1,5,,crm,2021-07-12 00:00:00,2022-08-16 00:00:00,
SUB000810,AC116,PLN0044,growth_2,USR00020,2023-05-16,,2023-12-25,,canceled,0,1,0,1,70.54,USD,A,50.0,20.0,,2024-03-16,starter_1,4,,crm,2023-05-16 00:00:00,2024-03-13 00:00:00,manual correction
SUB000811,AC122,PLN0033,basic_1,USR00389,2023-02-05,,,,trial,1,1,1,1,96.15,USD,monthly,,10.0,24.0,2023-10-08,basic_1,4,,crm,2023-02-05 00:00:00,2024-02-29 00:00:00,
SUB000812,AC004,PLN0024,starter_1,USR00772,2022-03-13,,,,canceled,1,1,0,1,177.81,USD,A,10.0,20.0,,2023-06-26,basic_1,5,,crm,2022-03-13 00:00:00,2024-04-28 00:00:00,
SUB000813,AC024,PLN0021,growth_2,USR00138,2022-03-07,,,,trial,1,0,0,1,79.75,USD,M,10.0,10.0,,2023-06-03,starter_1,1,,crm,2022-03-07 00:00:00,2023-08-14 00:00:00,manual correction
SUB000814,AC015,PLN0015,starter_1,USR00590,2022-08-17,,,2022-08-24,active,1,0,0,1,190.43,USD,A,10.0,0.0,24.0,2023-03-30,basic_1,2,,billing,2022-08-17 00:00:00,2024-01-01 00:00:00,legacy migration
SUB000815,AC124,PLN0001,enterprise_3,,2023-03-25,2023-11-20,2023-11-20,,active,1,0,1,0,0.0,USD,monthly,5.0,0.0,12.0,2023-10-15,basic_1,5,,crm,2023-03-25 00:00:00,2024-05-26 00:00:00,
SUB000816,AC149,PLN0054,pro_2,,2022-05-05,,,,trial,0,0,0,1,282.68,USD,A,,10.0,1.0,2022-06-18,starter_1,2,,billing,2022-05-05 00:00:00,2024-02-10 00:00:00,
SUB000817,AC178,PLN0016,pro_2,USR00047,2022-01-29,,,2022-02-05,canceled,1,1,1,0,167.04,USD,M,5.0,,12.0,2023-03-16,basic_1,1,,billing,2022-01-29 00:00:00,2023-02-01 00:00:00,
SUB000818,AC134,PLN0022,starter_1,USR00205,2022-12-27,,,2023-01-26,trial,1,1,1,1,0.0,USD,M,,20.0,,2023-07-18,starter_1,0,,crm,2022-12-27 00:00:00,2023-08-16 00:00:00,legacy migration
SUB000819,AC127,PLN0013,pro_2,USR00736,2023-03-01,,,,canceled,0,1,0,0,17.12,USD,A,,,,2023-06-26,starter_1,3,,billing,2023-03-01 00:00:00,2025-02-19 00:00:00,
SUB000820,AC105,PLN0027,enterprise_3,USR00402,2022-03-09,,,,trial,0,0,0,0,0.0,USD,A,50.0,,24.0,2022-04-17,starter_1,3,,crm,2022-03-09 00:00:00,2023-10-29 00:00:00,
SUB000821,AC011,PLN0021,basic_1,USR00447,2023-03-20,,,,trial,1,1,1,0,0.0,USD,M,10.0,0.0,24.0,2023-07-13,starter_1,5,,billing,2023-03-20 00:00:00,2025-02-28 00:00:00,legacy migration
SUB000822,AC107,,pro_2,,2023-02-16,,2023-07-29,,active,1,0,1,1,0.0,USD,M,5.0,0.0,24.0,2024-06-24,basic_1,0,,billing,2023-02-16 00:00:00,2024-05-23 00:00:00,legacy migration
SUB000823,AC116,PLN0020,pro_2,USR00682,2022-04-26,,2022-12-11,,canceled,0,1,0,0,206.82,USD,monthly,5.0,,12.0,2023-08-29,starter_1,1,,billing,2022-04-26 00:00:00,2023-08-14 00:00:00,
SUB000824,AC029,PLN0034,growth_2,USR00192,2022-05-26,2023-02-08,2023-02-08,,trial,1,0,0,0,0.0,USD,monthly,1.0,,,2022-09-23,starter_1,5,SUB001657,billing,2022-05-26 00:00:00,2023-02-19 00:00:00,legacy migration
SUB000825,AC138,PLN0036,pro_2,USR00115,2023-02-09,2024-07-09,2024-07-09,2023-03-11,canceled,0,1,0,0,0.0,USD,monthly,50.0,10.0,12.0,2023-06-02,starter_1,1,,billing,2023-02-09 00:00:00,2023-03-23 00:00:00,
SUB000826,AC096,PLN0019,growth_2,USR00051,2021-07-21,2022-09-27,2022-09-27,,trial,0,0,1,0,45.31,USD,M,10.0,,,2022-06-28,basic_1,3,,billing,2021-07-21 00:00:00,2022-11-20 00:00:00,
SUB000827,AC172,PLN0035,enterprise_3,USR00166,2022-07-27,,2023-06-18,2022-08-10,trial,0,0,0,0,0.0,USD,M,5.0,20.0,1.0,2022-09-16,basic_1,5,,billing,2022-07-27 00:00:00,2022-08-25 00:00:00,
SUB000828,AC152,PLN0032,pro_2,USR00406,2022-07-16,,,,active,1,1,1,0,97.45,USD,monthly,50.0,0.0,24.0,2023-07-10,basic_1,2,,billing,2022-07-16 00:00:00,2022-12-05 00:00:00,manual correction
SUB000829,AC167,PLN0014,basic_1,USR00066,2023-04-12,,,,trial,1,1,0,0,165.76,USD,M,1.0,0.0,24.0,2023-06-10,starter_1,3,,billing,2023-04-12 00:00:00,2023-08-18 00:00:00,
SUB000830,AC100,,pro_2,USR00870,2023-02-24,,,,trial,1,1,1,0,49.24,USD,A,1.0,0.0,,2023-05-15,basic_1,3,,crm,2023-02-24 00:00:00,2023-10-18 00:00:00,
SUB000831,AC136,PLN0034,growth_2,USR00084,2022-05-11,,2022-05-31,,active,1,1,0,0,0.0,USD,M,5.0,10.0,1.0,2022-08-14,starter_1,5,,billing,2022-05-11 00:00:00,2022-12-18 00:00:00,legacy migration
SUB000832,AC150,PLN0049,starter_1,USR00243,2021-02-22,,,2021-03-24,trial,0,0,1,1,140.15,USD,monthly,10.0,,12.0,2021-03-11,starter_1,0,,billing,2021-02-22 00:00:00,2021-10-29 00:00:00,
SUB000833,AC141,PLN0003,basic_1,USR00275,2021-02-15,,,,canceled,0,0,0,0,59.81,USD,M,10.0,0.0,24.0,2021-10-13,starter_1,1,,crm,2021-02-15 00:00:00,2021-11-27 00:00:00,legacy migration
SUB000834,AC063,PLN0026,starter_1,USR00030,2022-04-09,,,,active,1,0,0,0,0.0,USD,monthly,,0.0,1.0,2022-05-15,basic_1,5,,billing,2022-04-09 00:00:00,2022-09-24 00:00:00,
SUB000835,AC073,PLN0041,basic_1,,2021-10-24,,,,active,0,0,1,1,128.84,USD,A,10.0,20.0,,2022-03-25,starter_1,2,,billing,2021-10-24 00:00:00,2023-10-12 00:00:00,
SUB000836,AC018,PLN0013,pro_2,USR00694,2021-01-07,,,,active,0,1,1,0,95.92,USD,M,5.0,,24.0,2021-07-09,basic_1,3,,crm,2021-01-07 00:00:00,2022-07-24 00:00:00,
SUB000837,AC034,PLN0030,pro_2,USR00810,2022-08-09,,,,trial,0,1,1,1,0.0,USD,A,1.0,20.0,24.0,2023-02-06,basic_1,3,,billing,2022-08-09 00:00:00,2022-09-25 00:00:00,legacy migration
SUB000838,AC030,PLN0043,enterprise_3,USR00280,2022-04-17,,,,active,1,0,0,0,295.3,USD,M,,10.0,24.0,2023-06-05,basic_1,1,,crm,2022-04-17 00:00:00,2022-06-01 00:00:00,manual correction
SUB000839,AC039,PLN0047,basic_1,USR00692,2021-07-29,2022-11-29,2022-11-29,,active,0,1,0,0,52.0,USD,monthly,10.0,,,2022-07-17,basic_1,1,,crm,2021-07-29 00:00:00,2022-09-07 00:00:00,
SUB000840,AC136,PLN0025,growth_2,USR00538,2021-12-30,2022-02-03,2022-02-03,2022-01-13,active,0,0,0,1,206.41,USD,monthly,50.0,,12.0,2022-12-26,starter_1,2,,billing,2021-12-30 00:00:00,2022-07-01 00:00:00,manual correction
SUB000841,AC119,PLN0055,pro_2,USR00038,2021-09-07,,,2021-09-14,trial,1,0,0,0,299.25,USD,monthly,1.0,,,2021-10-18,starter_1,5,,billing,2021-09-07 00:00:00,2022-08-06 00:00:00,legacy migration
SUB000842,AC174,PLN0011,enterprise_3,USR00238,2022-09-27,,,2022-10-11,active,0,0,1,1,0.0,USD,A,5.0,10.0,24.0,2023-11-19,basic_1,5,,billing,2022-09-27 00:00:00,2023-09-06 00:00:00,
SUB000843,AC106,PLN0045,basic_1,USR00072,2022-05-18,,2022-05-02,2022-05-25,trial,1,1,0,1,0.0,USD,monthly,10.0,20.0,1.0,2023-09-17,starter_1,0,SUB001386,billing,2022-05-18 00:00:00,2023-10-06 00:00:00,
SUB000844,AC015,PLN0046,starter_1,USR00691,2021-03-20,,,,canceled,1,1,1,0,228.54,USD,A,10.0,0.0,24.0,2022-04-15,basic_1,5,,crm,2021-03-20 00:00:00,2021-10-06 00:00:00,
SUB000845,AC064,PLN0004,starter_1,,2022-01-22,,2023-05-18,2022-02-21,canceled,0,1,1,0,108.43,USD,M,,20.0,24.0,2023-05-03,basic_1,2,,billing,2022-01-22 00:00:00,2022-10-25 00:00:00,
SUB000846,AC114,PLN0031,enterprise_3,USR00682,2023-04-17,,,,active,1,0,1,0,282.86,USD,A,50.0,20.0,1.0,2023-06-08,starter_1,4,,billing,2023-04-17 00:00:00,2023-11-26 00:00:00,
SUB000847,AC177,PLN0047,pro_2,,2021-10-30,,,,active,0,1,0,1,89.98,USD,A,50.0,10.0,12.0,2022-08-31,starter_1,4,,billing,2021-10-30 00:00:00,2022-12-11 00:00:00,
SUB000848,AC019,,growth_2,USR00343,2021-05-08,,,,canceled,0,0,0,0,0.0,USD,A,50.0,10.0,12.0,2021-11-10,basic_1,2,,crm,2021-05-08 00:00:00,2023-07-15 00:00:00,
SUB000849,AC004,PLN0010,enterprise_3,USR00779,2022-09-11,,,,trial,0,0,1,0,0.0,USD,M,50.0,10.0,1.0,2023-12-06,starter_1,2,,billing,2022-09-11 00:00:00,2024-04-06 00:00:00,
SUB000850,AC143,PLN0010,pro_2,USR00016,2022-04-14,2023-10-15,2023-10-15,2022-04-21,trial,0,0,1,0,229.39,USD,A,50.0,,1.0,2022-05-05,starter_1,0,,crm,2022-04-14 00:00:00,2022-09-04 00:00:00,manual correction
SUB000851,AC061,PLN0051,growth_2,USR00504,2021-10-09,2022-11-14,2022-11-14,,canceled,0,0,1,1,22.87,USD,monthly,,,24.0,2022-12-23,starter_1,5,,billing,2021-10-09 00:00:00,2022-06-16 00:00:00,manual correction
SUB000852,AC114,PLN0016,growth_2,USR00751,2022-06-19,,,,active,0,1,1,0,229.93,USD,M,5.0,0.0,1.0,2023-10-02,basic_1,3,,crm,2022-06-19 00:00:00,2022-09-30 00:00:00,
SUB000853,AC147,PLN0038,growth_2,USR00202,2021-02-02,2021-06-22,2021-06-22,,trial,0,1,1,1,0.0,USD,monthly,50.0,10.0,12.0,2021-07-27,starter_1,2,,crm,2021-02-02 00:00:00,2021-05-06 00:00:00,manual correction
SUB000854,AC157,PLN0004,basic_1,,2021-08-28,2022-12-10,2022-12-10,,canceled,1,0,1,1,0.0,USD,A,5.0,10.0,1.0,2022-02-10,basic_1,3,,crm,2021-08-28 00:00:00,2023-10-26 00:00:00,manual correction
SUB000855,AC048,,pro_2,,2023-05-04,,2023-08-03,2023-05-11,trial,1,1,1,1,250.84,USD,monthly,,20.0,1.0,2024-04-16,starter_1,1,,crm,2023-05-04 00:00:00,2024-09-27 00:00:00,
SUB000856,AC136,PLN0040,pro_2,,2022-12-17,,,2022-12-24,trial,0,1,1,0,0.0,USD,monthly,5.0,20.0,24.0,2023-09-16,starter_1,5,,crm,2022-12-17 00:00:00,2025-02-02 00:00:00,
SUB000857,AC076,PLN0027,basic_1,USR00561,2021-02-14,2022-08-28,2022-08-28,,canceled,0,1,1,0,102.05,USD,M,50.0,10.0,,2021-08-08,basic_1,5,,billing,2021-02-14 00:00:00,2021-07-21 00:00:00,
SUB000858,AC078,PLN0016,basic_1,USR00797,2022-09-02,,,,active,1,1,1,0,46.65,USD,A,1.0,10.0,,2022-10-21,basic_1,0,,crm,2022-09-02 00:00:00,2023-08-27 00:00:00,manual correction
SUB000859,AC002,PLN0033,pro_2,USR00160,2022-01-17,,,,active,1,1,1,0,211.43,USD,monthly,50.0,10.0,1.0,2022-12-17,basic_1,5,,billing,2022-01-17 00:00:00,2022-07-01 00:00:00,
SUB000860,AC003,PLN0046,growth_2,,2022-07-20,2023-08-06,2023-08-06,,active,1,0,1,1,0.0,USD,monthly,1.0,10.0,12.0,2023-03-05,basic_1,2,,billing,2022-07-20 00:00:00,2023-12-13 00:00:00,
SUB000861,AC162,PLN0019,starter_1,USR00079,2021-05-27,,,,active,0,1,1,0,0.0,USD,monthly,1.0,,24.0,2022-05-15,starter_1,2,,billing,2021-05-27 00:00:00,2022-10-31 00:00:00,
SUB000862,AC078,PLN0048,starter_1,USR00829,2023-01-23,,,2023-01-30,trial,0,1,0,1,287.08,USD,M,50.0,20.0,1.0,2023-12-26,basic_1,3,,crm,2023-01-23 00:00:00,2023-11-29 00:00:00,
SUB000863,AC090,PLN0050,growth_2,USR00265,2022-05-03,,,,canceled,0,1,0,1,0.0,USD,A,5.0,,,2022-12-04,basic_1,4,,crm,2022-05-03 00:00:00,2023-10-22 00:00:00,manual correction
SUB000864,AC058,PLN0015,pro_2,,2022-07-06,,2023-05-07,,trial,0,0,1,0,0.0,USD,A,5.0,10.0,1.0,2022-11-11,basic_1,0,,billing,2022-07-06 00:00:00,2024-02-02 00:00:00,manual correction
SUB000865,AC097,PLN0034,starter_1,USR00610,2021-07-09,,,,trial,1,0,0,0,86.5,USD,A,,20.0,24.0,2022-06-30,basic_1,1,,crm,2021-07-09 00:00:00,2021-10-09 00:00:00,legacy migration
SUB000866,AC094,,starter_1,USR00684,2023-04-19,,,2023-04-26,active,1,0,1,0,0.0,USD,A,5.0,20.0,24.0,2023-05-12,starter_1,1,,billing,2023-04-19 00:00:00,2024-11-26 00:00:00,legacy migration
SUB000867,AC020,PLN0032,starter_1,USR00050,2022-11-04,,,,canceled,1,0,1,1,235.04,USD,A,5.0,20.0,1.0,2023-08-09,basic_1,4,,crm,2022-11-04 00:00:00,2024-06-02 00:00:00,
SUB000868,AC057,PLN0004,basic_1,USR00387,2021-08-29,2022-03-27,2022-03-27,2021-09-05,active,1,1,0,0,197.41,USD,M,,,24.0,2022-02-21,starter_1,4,,crm,2021-08-29 00:00:00,2023-05-21 00:00:00,
SUB000869,AC023,PLN0023,pro_2,,2021-06-23,,2021-06-05,2021-07-07,trial,1,1,0,1,214.27,USD,monthly,1.0,0.0,24.0,2021-12-16,starter_1,5,SUB002153,billing,2021-06-23 00:00:00,2023-01-19 00:00:00,legacy migration
SUB000870,AC121,,growth_2,USR00101,2021-08-11,,2022-03-13,2021-09-10,trial,0,0,0,1,0.0,USD,monthly,1.0,0.0,,2021-12-09,starter_1,5,,billing,2021-08-11 00:00:00,2022-09-08 00:00:00,
SUB000871,AC166,,enterprise_3,USR00413,2022-09-01,,,,trial,1,1,1,0,0.0,USD,A,,10.0,12.0,2024-01-07,basic_1,5,,crm,2022-09-01 00:00:00,2023-05-12 00:00:00,
SUB000872,AC049,,starter_1,USR00197,2021-09-10,,2021-08-17,,trial,1,1,1,0,288.69,USD,A,10.0,20.0,,2022-07-15,starter_1,4,,billing,2021-09-10 00:00:00,2022-05-17 00:00:00,
SUB000873,AC119,PLN0047,enterprise_3,USR00069,2021-10-01,,,,trial,0,1,0,1,68.35,USD,A,1.0,0.0,24.0,2022-12-24,starter_1,4,,crm,2021-10-01 00:00:00,2022-07-14 00:00:00,manual correction
SUB000874,AC005,,enterprise_3,USR00747,2022-08-20,,,,trial,0,1,0,1,0.0,USD,monthly,10.0,10.0,12.0,2023-03-03,starter_1,5,,billing,2022-08-20 00:00:00,2023-04-21 00:00:00,
SUB000875,AC150,,starter_1,USR00730,2021-08-22,2021-10-10,2021-10-10,,active,0,0,1,0,0.0,USD,M,10.0,10.0,1.0,2022-11-30,starter_1,1,,crm,2021-08-22 00:00:00,2022-03-23 00:00:00,legacy migration
SUB000876,AC002,PLN0055,growth_2,USR00428,2023-01-29,2024-09-14,2024-09-14,,trial,0,0,0,1,0.0,USD,M,1.0,0.0,24.0,2024-03-14,starter_1,2,,crm,2023-01-29 00:00:00,2025-01-18 00:00:00,
SUB000877,AC037,PLN0032,basic_1,USR00108,2021-02-27,,2021-10-05,,trial,1,0,0,1,54.49,USD,monthly,10.0,,12.0,2022-01-15,starter_1,0,,billing,2021-02-27 00:00:00,2022-01-04 00:00:00,manual correction
SUB000878,AC122,PLN0002,starter_1,USR00121,2021-02-25,,,,trial,1,1,0,1,135.08,USD,M,50.0,20.0,24.0,2022-07-10,basic_1,0,,crm,2021-02-25 00:00:00,2023-04-11 00:00:00,
SUB000879,AC005,PLN0039,enterprise_3,USR00767,2022-12-25,,,2023-01-01,active,0,1,0,1,199.9,USD,M,50.0,,,2023-04-20,starter_1,1,,crm,2022-12-25 00:00:00,2023-04-25 00:00:00,
SUB000880,AC177,PLN0009,enterprise_3,USR00534,2023-01-01,,,,trial,1,1,0,0,112.61,USD,A,,0.0,24.0,2023-02-14,basic_1,0,,crm,2023-01-01 00:00:00,2024-08-16 00:00:00,legacy migration
SUB000881,AC015,PLN0041,growth_2,,2023-04-15,,,,active,0,0,0,0,71.18,USD,A,50.0,10.0,,2023-05-17,starter_1,4,,billing,2023-04-15 00:00:00,2024-02-18 00:00:00,
SUB000882,AC008,PLN0012,basic_1,USR00411,2022-08-09,,2023-10-19,,active,0,1,1,0,229.77,USD,A,5.0,20.0,1.0,2022-11-26,basic_1,4,,crm,2022-08-09 00:00:00,2023-10-22 00:00:00,manual correction
SUB000883,AC149,PLN0017,growth_2,,2022-09-25,,,,canceled,1,0,1,1,0.0,USD,M,5.0,10.0,12.0,2023-07-30,basic_1,1,,crm,2022-09-25 00:00:00,2024-05-20 00:00:00,manual correction
SUB000884,AC010,,basic_1,USR00768,2022-11-20,2023-05-08,2023-05-08,2022-12-20,canceled,0,1,1,1,131.52,USD,monthly,50.0,20.0,12.0,2023-01-11,basic_1,2,,billing,2022-11-20 00:00:00,2023-03-26 00:00:00,manual correction
SUB000885,AC141,PLN0026,enterprise_3,USR00553,2022-12-21,,,,trial,1,0,0,1,0.0,USD,monthly,50.0,10.0,,2023-07-28,basic_1,5,,crm,2022-12-21 00:00:00,2022-12-27 00:00:00,
SUB000886,AC093,PLN0001,growth_2,USR00635,2022-07-08,,2022-10-10,,active,1,0,0,1,256.25,USD,A,5.0,10.0,24.0,2023-06-01,basic_1,3,,billing,2022-07-08 00:00:00,2023-04-19 00:00:00,legacy migration
SUB000887,AC130,PLN0037,basic_1,USR00013,2022-08-03,,,,canceled,1,1,0,1,191.03,USD,M,5.0,20.0,1.0,2023-03-18,basic_1,1,,crm,2022-08-03 00:00:00,2023-07-25 00:00:00,
SUB000888,AC058,PLN0046,enterprise_3,,2021-12-20,,2022-07-12,,trial,0,0,1,0,130.52,USD,M,10.0,10.0,12.0,2022-05-02,basic_1,5,,crm,2021-12-20 00:00:00,2022-04-06 00:00:00,
SUB000889,AC108,PLN0036,enterprise_3,USR00010,2021-10-19,,2022-11-01,,active,1,0,0,0,172.57,USD,A,,0.0,12.0,2022-02-23,basic_1,5,,crm,2021-10-19 00:00:00,2022-10-31 00:00:00,manual correction
SUB000890,AC013,PLN0038,growth_2,USR00474,2021-09-04,2022-01-18,2022-01-18,2021-09-18,trial,1,0,1,1,97.5,USD,A,10.0,20.0,12.0,2022-11-04,basic_1,1,,billing,2021-09-04 00:00:00,2023-04-17 00:00:00,manual correction
SUB000891,AC129,PLN0012,pro_2,,2021-02-26,,,,canceled,0,1,1,1,216.71,USD,monthly,,10.0,1.0,2021-05-27,starter_1,3,,crm,2021-02-26 00:00:00,2022-11-16 00:00:00,
SUB000892,AC173,PLN0028,starter_1,USR00727,2021-11-28,,2022-12-07,,active,1,0,0,1,0.0,USD,A,5.0,20.0,24.0,2023-01-17,starter_1,1,,billing,2021-11-28 00:00:00,2022-06-29 00:00:00,
SUB000893,AC157,,basic_1,USR00413,2021-04-07,,,2021-05-07,canceled,0,0,0,0,236.66,USD,M,10.0,10.0,1.0,2022-08-09,basic_1,3,,billing,2021-04-07 00:00:00,2022-07-08 00:00:00,legacy migration
SUB000894,AC143,PLN0051,starter_1,USR00422,2022-05-13,2023-08-06,2023-08-06,2022-05-27,trial,0,0,1,0,118.99,USD,M,10.0,20.0,1.0,2022-06-16,starter_1,1,,billing,2022-05-13 00:00:00,2023-08-16 00:00:00,
SUB000895,AC041,PLN0040,enterprise_3,USR00227,2023-05-09,,,2023-05-16,trial,1,0,1,1,0.0,USD,monthly,,20.0,12.0,2024-04-08,starter_1,3,,billing,2023-05-09 00:00:00,2023-12-20 00:00:00,legacy migration
SUB000896,AC041,PLN0007,starter_1,USR00439,2021-05-01,,,,active,0,1,0,0,299.66,USD,monthly,50.0,10.0,1.0,2021-06-02,basic_1,3,,billing,2021-05-01 00:00:00,2023-01-09 00:00:00,legacy migration
SUB000897,AC076,PLN0053,basic_1,USR00058,2023-05-11,,,2023-06-10,active,1,1,1,0,0.0,USD,monthly,5.0,0.0,,2023-12-30,basic_1,1,,billing,2023-05-11 00:00:00,2023-08-29 00:00:00,legacy migration
SUB000898,AC094,PLN0037,enterprise_3,USR00257,2022-12-08,,,,active,0,1,0,0,188.27,USD,A,1.0,10.0,24.0,2023-06-23,basic_1,5,,billing,2022-12-08 00:00:00,2023-01-02 00:00:00,
SUB000899,AC068,,growth_2,,2021-06-02,,,,active,1,1,0,0,0.0,USD,M,5.0,10.0,12.0,2022-01-20,basic_1,0,,crm,2021-06-02 00:00:00,2021-12-31 00:00:00,
SUB000900,AC134,PLN0013,pro_2,USR00716,2023-05-05,2024-05-13,2024-05-13,,canceled,0,1,1,1,0.0,USD,M,,0.0,12.0,2024-08-28,basic_1,2,,billing,2023-05-05 00:00:00,2023-11-16 00:00:00,legacy migration
SUB000901,AC007,,pro_2,,2022-02-25,,,,trial,1,0,0,1,0.0,USD,A,,10.0,,2022-11-02,basic_1,2,,billing,2022-02-25 00:00:00,2023-07-08 00:00:00,legacy migration
SUB000902,AC152,PLN0039,enterprise_3,USR00699,2022-11-04,,,,trial,0,0,0,1,82.64,USD,A,10.0,0.0,24.0,2023-06-06,basic_1,5,,crm,2022-11-04 00:00:00,2023-04-28 00:00:00,legacy migration
SUB000903,AC059,,basic_1,USR00185,2023-06-02,,2024-10-16,,canceled,1,1,1,0,27.51,USD,A,5.0,,12.0,2023-06-18,basic_1,0,,billing,2023-06-02 00:00:00,2024-05-10 00:00:00,legacy migration
SUB000904,AC031,PLN0047,growth_2,USR00329,2023-06-13,2024-10-10,2024-10-10,,trial,1,0,1,0,67.7,USD,monthly,10.0,10.0,1.0,2024-01-23,basic_1,2,,billing,2023-06-13 00:00:00,2023-06-21 00:00:00,
SUB000905,AC115,PLN0011,basic_1,USR00758,2021-05-21,2021-08-06,2021-08-06,,canceled,1,1,1,0,0.0,USD,A,10.0,10.0,1.0,2022-08-01,basic_1,1,,crm,2021-05-21 00:00:00,2022-09-01 00:00:00,manual correction
SUB000906,AC145,PLN0002,growth_2,USR00589,2022-12-30,,,2023-01-06,trial,1,1,0,0,0.0,USD,M,5.0,20.0,24.0,2023-12-25,basic_1,0,,billing,2022-12-30 00:00:00,2024-04-27 00:00:00,
SUB000907,AC096,PLN0032,pro_2,,2021-08-12,,2021-11-11,,trial,0,0,1,1,0.0,USD,A,10.0,,12.0,2022-06-14,starter_1,5,,crm,2021-08-12 00:00:00,2021-10-02 00:00:00,
SUB000908,AC155,PLN0040,starter_1,USR00593,2022-05-19,,,,trial,1,1,0,1,0.0,USD,M,1.0,,1.0,2022-08-03,starter_1,5,,crm,2022-05-19 00:00:00,2022-11-10 00:00:00,legacy migration
SUB000909,AC116,PLN0043,starter_1,USR00343,2022-06-12,,,2022-07-12,active,0,1,1,0,288.08,USD,A,50.0,0.0,,2023-08-25,basic_1,1,,crm,2022-06-12 00:00:00,2023-07-11 00:00:00,legacy migration
SUB000910,AC172,PLN0027,basic_1,USR00711,2021-02-19,2022-05-06,2022-05-06,,active,0,1,0,0,165.3,USD,A,50.0,10.0,,2022-01-20,starter_1,0,,billing,2021-02-19 00:00:00,2021-10-10 00:00:00,
SUB000911,AC035,PLN0053,pro_2,USR00252,2021-06-21,,2022-03-31,,active,1,0,0,1,207.79,USD,M,1.0,,12.0,2022-06-04,starter_1,3,,billing,2021-06-21 00:00:00,2022-01-31 00:00:00,manual correction
SUB000912,AC061,,basic_1,USR00579,2021-04-02,2021-06-13,2021-06-13,,active,0,0,1,1,0.0,USD,A,5.0,10.0,24.0,2022-02-23,starter_1,5,,crm,2021-04-02 00:00:00,2021-06-16 00:00:00,
SUB000913,AC124,PLN0008,growth_2,USR00105,2021-03-23,2021-10-07,2021-10-07,,active,1,1,1,0,0.0,USD,monthly,5.0,10.0,12.0,2022-07-24,basic_1,2,,crm,2021-03-23 00:00:00,2022-02-02 00:00:00,
SUB000914,AC141,PLN0018,growth_2,USR00372,2022-09-01,,,,canceled,1,0,1,0,103.68,USD,M,,0.0,,2023-05-26,basic_1,3,,billing,2022-09-01 00:00:00,2022-12-07 00:00:00,
SUB000915,AC130,,enterprise_3,USR00207,2022-02-28,2022-04-21,2022-04-21,,active,1,0,0,1,0.0,USD,monthly,5.0,20.0,1.0,2022-08-04,basic_1,0,,crm,2022-02-28 00:00:00,2022-05-09 00:00:00,
SUB000916,AC166,PLN0019,growth_2,USR00045,2022-09-18,,,2022-09-25,trial,1,1,1,1,0.0,USD,M,50.0,20.0,1.0,2023-08-20,starter_1,5,,billing,2022-09-18 00:00:00,2023-10-12 00:00:00,manual correction
SUB000917,AC049,PLN0043,enterprise_3,USR00335,2021-11-20,2022-03-01,2022-03-01,2021-11-27,active,0,0,0,1,0.0,USD,A,5.0,10.0,,2022-10-16,starter_1,0,,billing,2021-11-20 00:00:00,2022-08-08 00:00:00,
SUB000918,AC014,PLN0008,basic_1,USR00489,2022-02-11,,,,canceled,1,0,1,0,28.42,USD,A,10.0,10.0,1.0,2023-02-13,starter_1,4,,crm,2022-02-11 00:00:00,2023-11-28 00:00:00,
SUB000919,AC080,PLN0038,pro_2,USR00728,2021-10-13,,,2021-10-27,active,0,0,1,1,0.0,USD,M,1.0,,,2021-11-11,starter_1,1,,billing,2021-10-13 00:00:00,2021-12-16 00:00:00,
SUB000920,AC148,PLN0026,pro_2,USR00216,2021-10-10,,,,trial,1,0,0,1,298.31,USD,M,10.0,0.0,1.0,2022-05-07,starter_1,5,,billing,2021-10-10 00:00:00,2023-05-06 00:00:00,
SUB000921,AC131,PLN0025,basic_1,USR00223,2021-06-28,,,2021-07-05,active,0,1,0,1,172.99,USD,monthly,5.0,0.0,1.0,2021-10-24,basic_1,1,,billing,2021-06-28 00:00:00,2022-05-03 00:00:00,
